,review,sentiment
181,this is one hotel that definitely deserves its rating the facility is beautiful my room was so comfortable and the extra amenities like a bathrobe and slippers were great i loved the turndown service they definitely made me feel like royalty it not the most exciting part of amsterdam but it beautiful i really enjoyed going for a walk in the late afternoon along the quiet canals that front their property and you can get to some more bustling areas with a decent walk or a short tram or bus ride not hard to get to the airport either i was only there one night so i only got to experience one of their dining facilities i could afford the two michelin star rated restaurant on the top floor but i could get some of their appetizers at the bar some of the best food i have eaten in my life take advantage of that option if you ca go to the restaurant itself and there are three other restaurants there that certainly seemed like they were the best choices in the area so if you have a long stay take advantage of this fantastic hotel,1
183,i just had one night in this lovely hotel with my lhw membership i got a really nice room on floor fantastic view of the city nice top floor bar and two highly recommended restaurants fantastic service 感謝,1
184,while the amenities rooms at this hotel are all very good especially the pool and sauna area of the spa the real winner for this hotel is the arrived after a ordeal from sydney where both my son wife had suffered some level of flight sickness etc so we were pretty was also but the reception staff were so polite helpful in sorting out our needs that we felt like we had come there was no room ready they took care of our luggage checked us in so all we had to do was wander back in at midday when they promised they would have a room ready and that is exactly what hotel staff throughout our stay continued this level of good humoured helpfulness made this one of the most pleasant hotels we have ever stayed guys you were great,1
185,i stayed here and i was surprised how the staff treated us they were outstanding and very welcoming it by one of the cleanest hotels i have been to the rooms where spacious and very cosy i stayed for two nights and loved every minute while i was here thanks to all the staffs,1
186,my sister and i enjoyed a very pleasant whilst visting amsterdam we found it easy access in to the city centre and tram services room was clean light and comfortable staff very helpful and hotel facilities make it extra special,1
187,the okura amsterdam is well though not totally centrally located in amsterdam this is not necessarily a bad thing because you are a bit away from the tourist crowds that the city and get the chance to explore quieter streets around the hotel in any event there are various small restaurants and stores within a hotel is modern well kept and clean it stands out a bit as it the tallest building in its neighborhood but that can also mean good views for are sized right certainly not too big but i did not feel constrained in any way either the nespresso machine with six daily capsules are a nice front desk was a bit slow for my taste but that may have to do with my checking in and out at peak times and receptionists taking their time to make detailed explanations to other guests maybe an automated process would be a good idea for those just wanting no further information,1
188,it what you expect from star hotel nice and quiet very close to the pijp area which we enjoy for the center it a bit of a walk the michelin star restaurant is nice but for me a bit over the top we had a super somoliere and waiter he really made our evening thank you,1
189,what a great hotel staff was top notch location perfect and the hotel restaunts are michelin rated for a hotel is a nice walk along the canal to the museums and shopping there a whole bunch of local cafes and such around the hotel spa was booked but the pool was be back,1
190,our hotel recommended the lobby restaurant at the nesplein hotel it was a delicious way to start the day in a lovely and comfy living room style space as always the service in amsterdam is top notch,1
191,love the boutique feel of this hotel great location and room was great stayed i stay nights per week in amsterdam and the staff here far outweigh all the other hotels i stayed in attentive friendly and very efficient breakfast was outstanding really enjoyed the change from the usual buffet style the eggs benedict i can highly recommend,1
192,the hotel is very well located just off the busy dam square but down the quiet and more refined nes plein so best of both worlds the staff are young and trendy but friendly and very knowledgeable and happy to siggest places to visit restaurants or lend you a brolly we had a designer suite that was a good size quirkily designed though slightly inconvenient shape but proved comfortable and quiet for a day stay the bathroom was very smart a very powerful shower and unusual black toilet the restaurant food was superb and again staff here and in the bar were fab my only criticism was that it was a shame more seats werent available outside and were often marked reserved so everyone was too crammed together and one evening we went to the bar next door a very stylish comfortable and luxurious stay,1
193,i stayed here on a family europe trip from july i found this hotel to be great and it exceeded my expectations we picked this hotel because we heard boutique hotels are great here and this one had really good reviews this hotel is very small and i love that it only has about rooms and only floors including the lobby this hotel is also within walking distance to just about all of amsterdam attractions there is also not to much foot or bike traffic where the hotel is since it is a little off of the beaten path it is good to come back here and have a break from all of that our room was clean and very nice the staff was also great this hotel also has a good on site restaurant i have no complaints on this hotel keep it up hotel v i would totally recommend this hotel to anyone traveling to or through the amsterdam area,1
194,location excellent a ten minute walk away from the heart of the rld but secluded street the hotel exists in shields you from the more rowdy quaint little hotel with glitzy little touches the decor will not be to everyone taste i personallyprefer a more traditional approach to interior decoration but that is a minor my experience is that the hotel was extremely clean when i visited both the common areas as well as the rooms including the as coffee available in the iron and ironing board upon fantastic highly evident that judgement of the staff attitude has played its part during the recruitment process elena in particular requires a special mention her extremely pleasant attitude and readiness to help with minor queries and requests impressed me quite a bit both the morning staff did their bits as for money i am not exactly sure in terms of bang for your buck just a shade too expensive is my i return gladly the overall experience ensures it is worth i recommend the place based on everything but the of course,1
195,this welcoming boutique hotel is located in a quiet side street just off dam square combining tranquility with a truly central location the hotel team was friendly and efficient and the food in the lobby restaurant truly delicious,1
196,we had a wonderful time the design of the hotel and the location in the center of dam was great hotel staff are very courteous and ordered breakfast in advance breakfast is from the menu and it was hotel restaurant is wonderful we loved the atmosphere and the food everything was extraordinary,1
197,was amazing they even rmoved crusts from my toast very attentive staff could do enough for it was a it noises outside during the night but that not the hotels fault,1
198,right at the heart of amsterdam walk from rembrandt square and from dam square you have it all boutique hotel centrally located but very away from the stylish good amenities the bonus ask a room at the fifth floor preferably a corner room you get your own balcony with amazing view of the city,1
199,my friend and i had stayed there for days definitely will come room is clean and comfortable their staff are nice and friendly they tried every effort to help us to solve the travelling problems and give us advise the hotel is just beside the canal and you can enjoy a good view from the view but please note it may be a little bit noisy at night at there are bars nearby overall this is a good place to stay in ams,1
200,i visited nh collection amsterdam doelen the hotel was a lot better than other hotels i had stayed at in amsterdam the hotel is very stylish it central and close to all major attractions the breakfasts were concierge was not very attentive and not always available when you were looking for them book a superior room with a view without a view they face the street and are a bit noisy,1
202,i stayed at the nh collection amsterdam doelen from july july it was centrally located in a nice part of amsterdam the staff was helpfully and friendly and the hotel was extremely clean and well taken care of apparently renovations to the hotel were recently done the only drawback was the room which was small even by european standards there was no place to put my suitcase very little around the bed the wash basin and bathroom were in separate places i stay there again if the room was more like what was in the trip advisor pictures,1
203,holiday trip with kids i ordered rooms for nights reading all the reviews i was certain i had a great place to night aircondition did not work the staff are well trained to apologize coz all they said was we could get you a fan for tonight is that why i am paying full price we moved rooms the next it the fifth night and yet again the airconditioner is not a nightmare this hotel is and as nice as the staff is it is completely not what is your time holiday and money is dear to you do not approach this hotel,0
204,charming hotel great location friendly staff and lovely view got off on a bit of a bad start as we took rooms and although our kids individual rooms were fine our room that was bigger had everything fine except that it was very very hot trouble with the air climate the next day we were moved into a much bigger and better room a suite i think with a beautiful view and a perfectly cool and crisp atmosphere no more complains from there on the staff were nice and friendly breakfast was served in a beautiful restaurant with a lovely view again downside maybe was the noise at night from the young holiday makers over the it did bother me much i loved the view and the ambience,1
205,beautiful hotel modern rooms with air conditioning clean but cosy room with lovely canal view excellent position near the flower definitely stay there helpful and friendly staff,1
207,i can t even start to express the most beautiful experience we had this short day trip thanks to gillian and sven i have no words possible to express my gratitude towards them the hotel so gorgeous the employees so sweet making you feel part of the family helping us out with site seeing tours tickets to museums anything we needed during our stay making my birthday the most memorable one the room with gorgeous sites of amstel canal and their typical houses making our window room into it a magnificent postcard the bed was delicious to get into and not wanting to leave clean clean over clean the hotel surprised us with a birthday cake that was absolutely delicious my fiancée asked gillian and seven fully trusting them to reserve a romantic dinner to celebrate and end our escape birthday trip to surprise me we found the reservation in our room on top of our bed surrounded by silk rose petals daadler restaurant oh my oh my oh my delicious yes course i literally cried of happiness of this surprise trip thank you so so much gillian sven for making and being part of my birthday i will cherish forever we are already planning our return trip here,1
208,chose this hotel because of its location price and previous reviews i was disappointed we walked all over the downtown area the canals were amazing lots of shopping sights and restaurants nearby the hotel was clean and really decorated nicely breakfast was great and plentiful the staff were all helpful they gave us directions to sights restaurants and even offered us breakfast when we checked in early they were a huge help carrying our luggage up the stairs whenever we needed yes the stairs are steep but the staff was always there to help i would definitely stay there again,1
209,we stayed in clemens hotel for days in july the location was awesome near all sites the staff was friendly and very helpful they are available all the day for any stairs were many and very tiny but the staff take our luggages room was narrow but we enjoyed the weather in the small recommended,1
210,no regrets with booking this one great location great staff great bed room great breakfast definitely very happy the staff insisted i had breakfast before i even checked in for that night as i dropped my bags off in the morning i experienced some star hotels not let you have breakfast except for the morning after you stay fantastic service,1
211,staff amazing very very very clean great breakfast lovely atmosphere perfect location nothing to fault the staff clearly have great pride in their hotel just a note re the stairs they are steep and if on the floor its a great free workout probably not for the elderly but do not let the stairs put you off as this hotal is absolutely perfect there was one lady who ran around doing breakfast and cleaning rooms she was fantastic i would go back if i revisit amsterdam in fact i would go anywhere else now loved it,1
212,we really enjoyed our day stay at the clemens hotel the staff was very helpful and friendly and the location was amazing we loved the balcony connected to the lobby and the breakfast was quite filling the long stair case leading to the lobby and the street noise on saturday took some getting used to but overall we were very pleased and would stay at this inn again,1
213,i was dismayed to see the huge set of stairs when i walked through the front door with my bad knee but the receptionists immediately rushed down to take my bags and they remained just as helpful for my whole stay the single room was tiny but clean and comfortable the house is well maintained the room on the back side was quiet i like the balcony just off the lobby a nice place to hang out and the location in the canal neighborhood is just perfect,1
214,excellent location min from the nieuw kerk about a min walk from the station as others note rooms are small and stairs are steep but staff is very helpful including carrying luggage up the stairs my single room had shower only no bath and fixtures in the room and bathroom mirror towel racks were designed for people taller than my small fridge in room was very nice,1
216,i came here as a student looking for a place to live when i go and study my msc the hotel was very nice the rooms were very clean and well decorated the location was amazing and the staff were very helpful i would stay here again and probably will in the future,1
217,this hotel is in a great location to get to the main attractions around amsterdam the rooms are sufficient for your stay and the breakfast and terraced area are stairs are steep but the staff are more then happy to help you with your bags the staff were very friendly and always asking what they could do to thoroughly enjoyed our night stay and would return here again without hesitation,1
218,this was possibly the smallest hotel room i have ever stayed in smaller even than inside cabins on cruise ships that said the room had everything one would need including air conditioning a comfortable bed tv and a central location we might have been less happy but for the consistently friendly service we experienced from the entire staff this place is not handicap accessible there is a long and steep flight of steps leading up to the hotel which is on the second level of the building one of a series of small hotels within the same antique structure there is a nice reception and breakfast area the included breakfast offers breads cheeses cold cuts and scrambled eggs definitely sufficient to get you moving in the morning overall a reasonable value in an expensive city,1
219,the hotel was simply amazing the stuff very friendly with great city tips through them we found great locations such as the best gin bar in town as well as delicious restaurants and cool will always catch this hotel when going back to amsterdam thanks sir adam and amsterdam form the great trip,1
220,i knew the was told the hotel is so hip and the concept is young and fresh and it is so much so however it not that kind of a place that leave you feeling old like some trendy young type of hotels lobby is amazing the layout is so cool it calm yet hip if you can have both they managed to find the balance we had a fabulous guy serving us a great drinks here he is ellissio from italy in the hotel bar and he was friendly and knew how to care for guests ride to center station is a minute free ride with a fast ferry loved it will come back,1
221,friendly welcoming staff at reception helpful in explaining different areas of amsterdam enjoyed every minute of our stay here easy to find from airport to train to ferry across the river to the hotel comfy rooms especially enjoyed the view across the river watching the people go about their daily business each lift up to the room had a different theme full size complimentary toiletries so you have no need to bring your own and a good powerful hairdryer also the cafe nelson mandela just by the river short walk from hotel nice to sit and enjoy the quiet whilst watching the boats only disappointment was that there was not enough umbrellas on the day it rained hard so go early if you need to borrow one,1
222,this place is fab i have been in star and star hospitality in australia and the guest arrival experience at sir adam is exceptional friendly enthusiastic efficient room was ready even though we arrived early thank you erwin sp the room is v cool concrete glass leather and fur gibson les paul on the wall crosley record player on the bar records on the bar so we turned up patti smith and checked out the art and music and dance tomes in the room then went exploring having been taken down stairs by the saturday night fever lift c from memory bed is v comfortable and room is dark at night so we had a good sleep shower is great overall a lot to recommend at sir adam,1
223,this hotel is one of the best i have stayed at in amsterdam easy to get to using the shuttle ferry at the back of centraal station did know this at the time of booking at took a taxi the long way round very easy check in and shown to our rooms by a knowledgeable guy the rooms are great i had a lovely view out the window with complimentary binoculars good selection of records for the record player as well the lifts were a fun experience as well different themed ones my favourite was the disco ca comment on the food but it looked good bar prices we reasonable for the location look forward to staying here again,1
224,definitely would stay here again exceptionally great location quiet close to all transportation removed from of tourist areas staff was extremely helpful in all aspects of our stay always seeking to provide great advice and direction with every question presented fun atmosphere bar area below lobby was crowded every evening and full of activity hotel was peaceful heard no noise at all during our stay despite a relatively full hotel rooms are comfortable but not spacious clean crisp and and well maintained,1
226,wow this place is brilliant we stayed here for the weekend as we were meeting friends who had flown in from america the room is on the smaller side but perfectly fine for people plus how much time do you spend in there anyway the record players in each room were a nice touch decor was great shower nice and strong slept so well i looked online and i know i can buy the bed but i want to know where to get the duvet and pillows from totally divine and felt like a princess would definitely return and have already recommended it to friends might try the one in ibiza next,1
227,the hotel location is very nearby from amsterdam centraal just took the boat and walk a bit then there you go and whenever you reach the main station you can continue going to city area great room with roll theme and best view to the ams centraal staffs are friendly and very helpful breakfast is great and can also hang out in the resto call the butcher play overall very recommended this hotel will be our choice next time we back to amsterdam,1
228,the staff were amazingly helpful especially nok and sandjay always ready with some recommendations happy to check dinner bookings and full of smiles the room was stunning with full panoramic views of the water front lots of nice touches including a glass of prosecco on arrival a funky disco lift and i especially like the addition of a record player in the room location wise i was a bit concerned about this when booking but i should have been adam is just five minutes away from centraal station by a ferry that runs all night long but make sure you get on the right ferry we made that mistake and ended up extending our minute trip back to minutes we did have a couple of gripes which they did their best to sort out and which i was satisfied were taken seriously the first was a weird low pitched buzzing noise on two nights which seemed to come from the central air cooling system we turned off the air con in the room and it was still there when a staff member came up he checked out other free rooms and said the noise was also bad in those and so there was little point in changing they did provide us with ear plugs though which did the trick they did seem aware of the problem but unable to do anything about it other gripe was that our room was cleaned on one day we asked reception to sort it,1
229,super levels of service very helpful and polite staff we asked for the gibson and they very kindly gifted the hire cost food good fantastic all in breakfast but otherwise fairly costly very relaxed atmosphere quite loud at times and would overwhelm some who like peace and quiet my son and i had fun there is a special upstairs part which you can get discount tickets for at the hotel the lift ride up is truly spectacular really great stay and i deffo go again ferry across to main city is every five mins free and runs all night brilliant stay only gripe room was a bit small and the ac was poor,1
230,very classy quirky venue that has so much to recommend it wonderful rooms stylish and comfortable a shower to die for extremely helpful and friendly staff we would recommend it without hesitation,1
231,just take a quick ferry across to center of everything great hotel very cool vibes beautiful views wonderful people clean friendly and easy access to center i stayed in many hotels in amsterdam this is one of my favorites,1
232,we visited amsterdam for a weekend in were a little lost on arrival which ferry to take how to enter the hotel and then finding the actual reception desk once we sussed that it was a wonderful experience we were welcomed by friendly cheerful staff given a glass of bubbly and then shown to our had a corner city view room looking straight over the water i loved the decor the original quirks though i did use the record player or try out the guitar and my husband loved the concrete walls and ceiling the bed was perhaps the most comfortable i ever slept in and the rain shower was a delight some people have commented on the window in the shower stall but it not a problem at was also fascinating to think that not so many years ago our comfortable hotel used to be someone office someone people have commented that the rooms are small there were two of us staying two nights and it was perfect for our needs the bathroom was enormous but you just have to take it in turns to use it it really was an issue for ate breakfast and dinner in the restaurant downstairs it was delicious i highly recommend the breakfast pancakes finding out how things worked where to order was not immediately clear straight away but it all went fine our first meal there was actually dinner on a busy saturday night so perhaps that would explain our initial hotel,1
233,we stayed at the sir adam during our trip to amsterdam the staff there is so friendly and helpful everyone treated us like they really cared about us having a great experience as a previous reviewer mentioned our cab driver also could not find the hotel and in retrospect we would have just taken the train from the airport and then the ferry right across the river to the hotel i highly recommend this hotel for the fun and funky atmosphere and the excellent staff the rooms are small but the views are excellent,1
234,sir adam is so new opened in december that the cab driver didn t know how to find it of course i should have taken a cab i should have just taken the ferry from the train station right across the harbor which runs constantly i ve stayed in lots of boutique hotels but this was among the best in terms of design also during the checkin process i experienced something new the person who checked me in offered me a drink and then when we were done with the registration process they personally escorted me to the room with plenty of explanations along the way my room overlooked the harbor with big picture windows and the view even from the floor was great the was room was overflowing with storage so even two people shouldn t have a problem finding places to store their luggage and clothes i loved that the shower and toilet were in two separate spaces and the bed was super comfortable on the weekend it can get to be a bit of a scene down in the lobby but it gives you lots to look at my experience with the restaurant there was mixed so my advice is not to stray too far from the burgers and chicken wings one weird thing is that all the seats at the bar have their backs to the beautiful harbor views and instead look into the kitchen weird my only criticism is that the hotel service did always,1
235,one of the most amazing hotels i ever stayed place oozes class from start to finish the ferry over the water from the station showed the lookout which has everything you could ever need and the hotel was part of the complex two bars three restaurants europe highest swing and a brilliant lookout point then there was the hotel the check in was stylish the rooms were uber stylish the bed was so comfy i fell asleep for hours one night the shower was lovely and the little things in the room really made it feel like home worth the upgrade to the rooms overlooking the river and back towards the centre of butcher food is top class and breakfast lunch and dinner here are recommended i actually have no complaints about anything little touches of class everywhere and the record player was brilliant belting out old school hits on records whilst getting showered the staff were friendly and helpful the bar area was buzzing and bright and the outdoor bar was great also i want to stay here every weekend,1
236,so close to central station free ferry over river cool lifts and decor in rooms vinyl player and nice artwork so close to city center will be back great views onto city very friendly staff stars,1
237,we had an amazing but tiring time in amsterdam and we were glad to have the sir adam to come back to the room was perfect the bed and pillows were among the most comfortable i ever slept in cosy with a faux fur blanket that was beyond soft it had all the extras you need cold drinks and climate control the black out blinds meant i got a great nights sleep the air con is a tad noisy but we quickly got used to view from the room was beautiful and we could watch the cruise liners come in and out it was just a sort walk and a free ferry ride to amsterdam centraal there are a number of nice bars nearby the sir adams own restaurant the butcher provides tasty burgers and a nice outdoor seating area to eat them in whilst watching the world go by we would definitely go again,1
238,ideally located in the new toren tower across the ij river from centraal station thanks to the ferry service hotel theme is music each elevator in a different style and music one even has a disco ball in the ceiling and checkered in different colors flickering floor rooms styled in leather and pop walls jam sessions at the groundfloor open space area and best of all a gibson guitar and crosley turntable in the rooms to use at your discretion you can even browse through the record collection at reception and exchange whatever you up to yes it vinyl records also the view from the room is just amazing wonderful and that true for the view from the bathroom shower as well dvery friendly and forthcoming service included,1
240,stayed here while at a conference hotels which try to be different can often end up just being odd and lose sight of what matters nice stay but not here on the other side of the main canal from centraal station getting here involves using the foot ferry a great way to start the hotel itself is in an old office block but brilliantly converted the bar area is a club with dj relaxed atmosphere and amazing burgers and beer reception staff very lifts are all themed including a disco lift complete with light up floor and glitter ball on the ceiling the rooms are a little small but packed with everything you need mine had a guitar hanging from the wall and a turntable next to the minibar plus a choice of vinyl very comfy beds powerful shower and dark curtains so once you wanted to sleep you could block the world of the best hotels i stayed in,1
241,what a hotel this was and its truly the best hotel i have ever stayed in the style of the hotel as a speakeasy feel from the outside because if you were aware you would know this was a hotel from the very beginning the hotel staff were amazing so friendly and did little touches for my husbands birthday which we were expecting they also showed us to our room which is the first time any hotel as done this which was really nice touch from rooms were so amazing i never stayed in a room like it before very urban industrial and rock n roll with little touches like a crosley record player and a fur bed throw and do get me started on the lifts they are so unique and quirky i do want to really give too much away but you will love a certain one if i could live in a hotel this would be the one i would choose and i will definitely be staying here again when i revist done sir adam on a fantastic hotel with super friendly staff,1
242,sir albert was definitely by far one if not the finest hotels i have ever stayed in the hotel decor itself in the reception corridors bedroom are very modern and chic with a touch of class we were offered complementary prosecco on arrival the staff were more than helpful when we were checking in another day we asked for directions to the van gogh museum and the man at reception went out of his way to help and assist us with directions and offered umbrellas to each of us as it was a rather dreary day the room itself was very edgy and modernly decorated and felt very personal and welcoming with complimentary messages on the mirror and my name on the tv to welcome me it took maybe walk to get to dam square but there are lots of lovely bars restaurants shops and markets on the way which was nice to experience there was also a tram about a walk away that can take you to dam square i would recommend this hotel to every type of passenger and hope to return to it once again in the near future,1
243,price for this hotel is not low but you get what you will never get in other hotels beautifull view from room to small harbour and the hotel is very near city center only few minutes of walking rooms are very clean and modern and look more expensive than you will pay people are very friendly breakfast is not for stars but everything else is for more than stars,1
244,the first thing you notice when you enter this hotel is that they really trying to make a warm and welcoming yet modern and different atmosphere i didnt book a room but i went to the lounge to get some coctails first thing i noticed was a very handsome bartender and since i was going by myself i decided to sit there i didnt know what i wanted so instead i gave him three questions that he would answer with his drink the bartender was charming and took the challenge making me one of the best drinks i have ever drank i highly recommend tiago whiskey sour both of the bartendes were very charming and took the time to talk to me when there were any customers friendliest bartender i have ever met stars,1
245,my sister and i stayed here for two nights and could not have been happier with the hotel the reception staff were so professional and pleasant especially jacqueline who is fantastic the room was very spacious and absolutely spotless there is a very good rainfall shower and some lovely products in the bathroom including shampoo conditioner showergel and body lotion the hairdryer is very poor with an extremely short lead so i would advise you to bring your own there is also a secure safe located in one of the presses in regards location it fantastic you take the train from schipol to centraal station it costs for a one way adult ticket and it takes about minutes once you get to centraal station take the exit towards the river turn and keep the water on your right hand side the hotel is no more than a to minute walk from centraal station you can get the hop off bus so from a point of view the hotel is ideal if you do get breakfast in the hotel there are or small eateries directly across the road no more than steps away from the hotel exit all in all a super hotel that i would highly recommend for your visit to amsterdam thank you to all room mate aitana,1
246,this hotel was perfect for me and by boyfriend we hired bikes and it was only a min bike ride down the river to get to the hotel from the station so easy its located in a new complex with a lovely bagel shop opposite that we went for breakfast a few times the hotel was very clean and had great decor and staff were very friendly and helpful,1
247,this hotel was an easy walk from central station and to city sights very quiet clean and modern staff was friendly and very helpful comfortable bed and nice view of the city from my upper floor room,1
249,we loved our stay in room mate aitana the room had a wonderful view of the river the bed was very comfortable the bathroom was very good the breakfast buffet was complete the hotel is a short walk from the center of town and the tram system would stay here again if our journeys bring us back to amsterdam,1
251,the room mate aitana was a very nice place to stay the staff was very welcoming when we arrived and also very helpful when we asked questions about the local area the hotel is located close to a river the central station is a short minute walk away and easy to find with it many shops and restaurants ultra modern in style the hotel also features good security be prepared to use your room key card to activate the elevator when going up to your room our room had a window the full size of the wall so there was lots of light coming in that made the room seem so much larger the bed was very comfortable and the room was well appointed breakfast the next morning was included with the room and was excellent with many tasty dishes including a whole table of various kinds of breads we arrived a day early for a cruise and this really helped us to acclimate to the time change,1
252,the location may seem a little far away but this comes with a reward this place is absolutely quiet and you can get the best rest after a long day of walking amsterdam streets the beds are and the rooms do catch any external was good though not sure it was worth the unusual expensive price it has the advantage of being open until noon so one can fully recover after a wild night all in all i fully recommend this place,1
253,the mate aitana hotel is right in the entrance of amsterdam super close to the train station and to the centrum of the city we walked there everyday and getting an uber to go to the attractions a bit farther like the heineken experience was super easy rooms are clean modern with a great view and staff is super nice the big plus is if you are driving to amsterdam you do need to go thru the chaotic city channels and parking is available right under the hotel for a euro daily fee could have been for free or at a lower rate for hotel guests but all things considered it was great would definitely stay again,1
254,we thoroughly enjoyed our stay at the room mate aitana check in was smooth and staff were friendly the room was large and spacious with good storage for all of our things the king size bed was huge and very comfortable and the bathroom was clean modern and spacious the hotel is located on ijdock and is a short walk about minutes to either central station or the jordaan area there are nice views of the harbour from the hotel and also a couple of cafes beside it overall we were happy with everything and would definitely stay again,1
255,fantastic hotel at a fantastic location very close to the central train station on foot according to me ideally located excellent service spacious rooms wonderful view and lovely breakfast strongly recommended,1
256,great and modern hotel with good service and in the center of amsterdam the view of some rooms could be better but the staff and also the rooms are amazing and modern really liked the concept and the ambiance,1
257,we arrived early to the hotel after a long flight from the to be warmly greeted by the staff because we arrived so early our room was not available yet and we were told it would be ready by the hotel kindly kept our luggage for us while we toured the city although when we returned at our room was still not ready yet unfortunately our room was not ready until because the previous occupants had smoked in the room and they had to prepare a different room for us the hotel staff was gracious and pleasant throughout the process understanding that we were very tired from our long room itself was a good size by european standards we were in a family room which included a large bed and a small single bed which was fine for my teenage daughter i appreciate the small details like plenty of electrical outlets a variety of english speaking channels on the and extra pillows the air conditioning worked adequately and is controlled directly in the room our room faced the front of the hotel and therefore we heard some early morning vehicle noise but because the hotel is somewhat isolated it was overall very quiet noise from inside the hotel or from adjoining rooms was the beds and pillows were more on the firm side for those of us from america but standard for what i have experienced in hotel is located along the water with scenic views from several locations in,1
258,this hotel is fabulous we were in room for nights the views are spectacular in directions the hotel is spotless with a star staff we were stunned by our room when we entered and saw how spacious it was the only negative we felt was that the restaurant menu is lacking so we ate out at nearby places everything is in walking central station the ann frank house included we would definitely stay here again,1
259,i prefer not to be in a cramped noisy hotel in centre of tow i prefer my comforts in a peaceful setting which is a short walk from where i want to go we could walk into any of the interesting areas in minutes lovely clean hotel with great friendly staff tiago in the bar is the man for serving the gin of your choice whilst the rooms are not large they are big enough with great views over the boats in the dock a quiet refuge after a lengthy day touring amsterdam,1
260,hotel is at prompt place near the central station walk around minutes across the bridge arrived and room was ready well trained staff and smiling and very warm welcoming staff are assisting for those who came first time and providing all the info to new travellers was good too roomare clean and bathroom too only missing part to go beyond the current level is to add water bottles of compliments for tea coffee thank you for the service,1
261,the room was great and the front end service people were courteous friendly and helpful we found the lobby music to be repetitive and at times loud but the staff turned it down on request we tried the restaurant late on a saturday and that was a disaster no service at all we ended up leaving without ordering,1
262,we located just minutes away from centraal station or from dam room mate give us very good conditions to stay in the city modern with good and large rooms in the middle of the water simpatic team,1
263,i have been staying at the room mate aitana for four days last week and really enjoyed my stay rooms are very spacious as well as the room bathroom and nicely designed the bed was very comfy too breakfast is absolutely great one finds everything one could desire having for breakfast in a very good quality and it was never too staff were very friendly one felt welcomed i would say the room mate aitana is an excellent hotel for a to amsterdam if you want to be close to the city centre but away from those huge tourist crowds,1
264,the hotel was clean and comfortable the rooms nicely furnished the bathroom had a nice large shower the gym had great treadmills ellipticals and bikes also weights balls and water and towels the gym also has a nice view of the staff was not competent at the front desk and did not know the answers to the questions we had as we was delicious along with dinner the lighting system was terrible you have to use a key card and it makes going to the bathroom in the night a challenge we had a beautiful view this hotel is close but away from city centre,1
265,we stayed at this greatly located hotel twice while doing viking river cruises in a day period the first stay we had really bad connections and arrived at amsterdam airport at pm without a hotel to stay our viking ship was due in the next day so got taxi to the aitana and was presently surprised the service desk found us room for the night just before my wife was ready to throw me in the harbor the hotel was a minute walk from where our viking ship docked the stay was when we returned on the viking ship and had a day to do downtown amsterdam min walk really nice rooms and amenities nice view of the city from our room on the floor this is a star hotel with star service second visit we got to hotel at am and just new we could probably not get a room until late that afternoon so what a fabulous surprise when their customer service desk got us a room right away so we could walk to the city they even have a wireless hot spot available to use as you do the city room mate hotels has now become my european choice,1
266,hotel was clean and modern staff were friendly minute walk to train station less than a minute walk to dam square and to great restaurants in the jordaan loved the location quiet new a little bit away from the hustle and bustle but not too far away good coffee place across the street we really enjoyed our stay here and would stay here again,1
267,the property is nice and it in a great neighborhood the rooms are exceptionally clean and the bed very comfortable unfortunately the hotel does not have parking so you need to park the car in the parking garage next door additional a day the staff did not really pay attention when we walked in or out the hotel even at we had to wait a while until someone noticed us overall i think this hotel is a little overpriced,1
268,this hotel is located on the west dock behind the central station about a minute walk reception staff were friendly and helpful i was given a choice of rooms and opted for a view away from the dock but bigger and higher up the bed was comfortable with a good duvet the room had a digital safe iron hairdryer minibar and tea and coffee facilities the shower was powerful and large a good range of toiletries was supplied in the room everything was very clean the hotel bar does good cocktails and has an outside area on the dock breakfast was a very high quality buffet really liked this hotel and would stay again,1
269,this place is fantastic we booked a junior sweet as a little treat and we not disappointed from the exceptional welcome from two young ladies on reception one in training to the fantastic views you not beat this hotel it central location is fantastic just far enough out of all the city noise but five minutes walk and you in the thick of all the action top tip book the breakfast we did it on arrival and was worth every penny a massive selection from cooked breakfast to fruit and everything in between do miss the pancakes amsterdam has so much to offer and this hotel is the perfect base to explore,1
