,label,index
2872,1,"[20, 11, 471, 205, 809, 6, 47, 4, 6237, 873, 20, 658, 8, 803, 75, 100, 2]"
2873,1,"[1029, 18, 10371, 2520, 2456, 117, 794, 6, 3048, 3, 14910, 4, 4179, 6848, 9, 4, 5569, 1726, 7, 4, 19779, 2]"
2874,1,"[188, 471, 46, 7, 485, 6, 892, 8, 5, 842, 783, 2]"
2875,0,"[40, 284, 13, 1126, 3641, 40, 570, 1145, 21, 5, 2654, 107, 66, 2629, 12, 8, 12219, 2, 124, 245, 42, 95, 1847, 114, 8, 1135, 100, 3211, 63, 23, 2]"
2876,0,"[198, 12, 79, 142, 15, 3626, 760, 8, 1495, 6, 10, 2828, 25, 889, 10032, 6, 2483, 8132, 3, 80, 1347, 15160, 2]"
2877,0,"[5, 271, 2517, 9, 12662, 6, 5227, 2591, 206, 51, 93, 1858, 68, 4, 126, 3, 802, 16404, 3, 178, 6913, 168, 3562, 6, 1870, 7, 10686, 508, 6, 7231, 507, 29, 6, 3, 17, 13, 583, 3, 6046, 30, 2]"
2878,1,"[20, 147, 247, 8, 1935, 96, 20, 6105, 8, 92, 5, 401, 27, 11313, 4, 654, 7, 7266, 9, 14, 2634, 652, 2]"
2879,0,"[411, 89, 16432, 3, 19, 28, 5, 169, 553, 60, 74, 2]"
2880,0,"[80, 1336, 23, 10, 4, 251, 7, 799, 13, 160, 51, 93, 3597, 68, 4, 126, 178, 1938, 4, 16190, 14333, 6, 872, 4, 27, 16, 5, 16691, 438, 21, 4, 2479, 2]"
2881,0,"[5147, 2, 2, 2, 28, 446, 18, 993, 237, 7, 344, 1803, 233, 31, 14, 3277, 18542, 216, 2]"
2882,0,"[257, 7, 4, 179, 3, 1629, 1535, 29, 37, 382, 310, 4, 35, 16244, 30, 7, 5126, 3, 18064, 184, 17400, 2]"
2883,0,"[151, 27, 1979, 76, 281, 3446, 25, 5, 2317, 2762, 58, 73, 1010, 3603, 16, 4967, 440, 2]"
2884,0,"[4, 27, 150, 4, 7749, 7, 267, 666, 6, 9411, 75, 9, 1154, 2414, 3, 1241, 1277, 2220, 6, 290, 311, 2]"
2885,0,"[9908, 11, 2227, 9, 4, 5882, 8789, 7, 244, 6, 220, 10, 1630, 71, 12, 11, 113, 3, 37, 210, 3, 10068, 2]"
2886,1,"[23, 102, 487, 1028, 650, 3, 430, 31, 4, 133, 5391, 1939, 15945, 4724, 8, 398, 18, 346, 418, 7, 1219, 21, 924, 11, 19515, 6927, 7, 488, 860, 4294, 2]"
2887,0,"[789, 9, 200, 1014, 228, 3749, 6, 6122, 49, 200, 15431, 17687, 13, 34, 90, 5442, 33, 8775, 2]"
2888,1,"[9, 5, 69, 45, 5, 153, 11, 202, 79, 9, 4, 148, 3, 76, 3742, 9709, 46, 6, 241, 9, 57, 15, 5, 76, 3296, 3, 588, 3552, 14, 691, 46, 7, 20129, 2]"
2889,1,"[4, 1243, 300, 4, 1959, 8, 1161, 5, 610, 14, 387, 79, 435, 21, 2]"
2890,0,"[24, 6056, 57, 24, 10, 5, 109, 63, 5, 6302, 6130, 10296, 2, 2, 2]"
2891,0,"[9, 5, 69, 45, 3, 50, 270, 55, 44, 3, 2876, 6519, 3, 12, 11, 2260, 8, 2480, 193, 23, 4007, 13, 12855, 4, 1426, 7, 34, 526, 6, 2963, 170, 568, 8, 5, 16997, 1987, 2]"
2892,1,"[12400, 3, 20, 61, 436, 15, 660, 1628, 13, 398, 56, 4, 432, 17, 4, 318, 14486, 9, 14, 228, 7, 4, 2944, 2]"
2893,0,"[63, 5, 201, 494, 7, 421, 1045, 3, 14784, 7, 469, 1482, 3, 1695, 4705, 6, 457, 708, 2]"
2894,0,"[2, 2, 2, 4, 39, 66, 206, 32, 323, 5, 3766, 68, 67, 17, 4, 1428, 7, 308, 2804, 6903, 5115, 46, 5, 980, 1092, 547, 67, 14, 485, 6, 14, 16575, 2]"
2895,1,"[1925, 3, 26, 209, 4337, 6, 119, 5, 463, 91, 41, 383, 24, 9428, 5306, 24, 29, 5, 353, 112, 115, 636, 71, 579, 1234, 459, 39, 30, 6, 12036, 43, 122, 4, 566, 9, 4, 27, 29, 9963, 18203, 30, 3, 28, 44, 4, 1682, 8, 396, 5, 131, 641, 14, 453, 2]"
2896,1,"[5, 3094, 3, 595, 7, 453, 52, 181, 212, 4, 712, 3, 2926, 1617, 7, 868, 3563, 2]"
2897,1,"[82, 617, 5, 157, 37, 4, 118, 256, 22, 6, 9097, 22, 53, 11, 2866, 3, 1078, 373, 13, 12, 160, 32, 17282, 8, 398, 54, 23, 691, 66, 185, 48, 733, 42, 138, 59, 48, 952, 8, 15, 22, 97, 53, 2]"
2898,1,"[19, 147, 6686, 10, 2789, 6, 5026, 492, 8, 32, 1876, 2]"
2899,0,"[9842, 15, 4, 20527, 3, 2893, 298, 19680, 46, 7, 7633, 527, 6, 3106, 2]"
2900,0,"[9213, 2, 2, 2, 13828, 5, 368, 7, 920, 49, 14, 4522, 3410, 574, 6, 7187, 161, 15, 5, 216, 7, 651, 65, 19, 44, 10987, 65, 552, 108, 2]"
2901,1,"[91, 41, 350, 41, 33, 3082, 46, 4, 9058, 3, 5, 400, 615, 13, 576, 4, 8800, 2695, 17, 3054, 9, 20732, 1722, 7063, 3, 8517, 10, 591, 18, 3762, 4545, 21, 14, 97, 88, 2]"
2902,0,"[838, 233, 31, 8618, 10142, 6, 3091, 17340, 866, 23, 680, 995, 1189, 2]"
2903,0,"[4, 2512, 45, 308, 2050, 10, 8, 848, 4, 2898, 7, 14, 21002, 3, 7880, 4, 874, 7, 14, 1837, 6, 739, 3, 6, 8306, 4, 930, 3, 2401, 3, 6, 8817, 781, 13, 6772, 15, 75, 2]"
2904,1,"[1149, 1748, 36, 305, 45, 1493, 6895, 8, 3457, 13, 36, 424, 53, 10, 5811, 13943, 2]"
2905,1,"[16, 23, 10, 1555, 3, 5, 3291, 2485, 324, 1868, 7055, 378, 10449, 21, 9262, 8, 7221, 212, 4, 10854, 2]"
2906,0,"[867, 2, 730, 2, 258, 185, 34, 12647, 5693, 3, 6863, 619, 17761, 3, 8953, 5456, 7809, 6, 7179, 1370, 891, 3, 1763, 133, 7, 4, 1086, 7, 4, 2178, 3, 20552, 5738, 31, 5, 14598, 884, 2]"
2907,0,"[5507, 4, 635, 124, 4052, 3875, 10, 38, 1033, 3477, 11, 190, 953, 2]"
2908,0,"[16, 68, 336, 8, 3001, 5, 10637, 7, 20583, 3, 4, 6136, 13, 4412, 291, 8, 5023, 14, 52, 3, 4, 50, 2675, 2648, 46, 117, 14, 13964, 2]"
2909,1,"[4, 598, 3558, 24, 1206, 9, 18, 1033, 24, 2095, 6, 19006, 10608, 3, 63, 20597, 3, 16355, 6, 15035, 1206, 2]"
2910,1,"[1364, 3, 246, 4410, 2, 8781, 450, 8, 4, 792, 11, 3817, 834, 17, 5, 2439, 2]"
2911,1,"[45, 5, 2300, 495, 4, 74, 13216, 21, 5, 3598, 765, 3, 255, 3, 4, 4276, 1037, 375, 2, 2, 2]"
2912,1,"[20, 10, 354, 9, 393, 7, 5, 514, 131, 15, 5, 1219, 8, 265, 5, 20453, 53, 15, 22, 254, 2]"
2913,1,"[18, 1293, 2, 5, 2, 587, 29, 882, 21238, 30, 15, 275, 835, 238, 17, 56, 1037, 149, 5, 434, 9, 14, 53, 45, 18, 345, 7938, 12258, 14, 4247, 18546, 322, 2]"
2914,0,"[12, 11, 4, 251, 7, 39, 40, 58, 42, 293, 3155, 185, 12, 10, 47, 19299, 6, 44, 89, 7, 5, 2898, 3, 223, 40, 58, 42, 501, 968, 8, 12526, 12, 2]"
2915,1,"[787, 3, 22, 130, 28, 4176, 22, 8, 9972, 185, 7, 18, 1344, 20, 178, 21, 6949, 11528, 2]"
2916,0,"[779, 8, 22, 10, 62, 19558, 5250, 3, 124, 51, 2492, 73, 432, 26, 4, 934, 108, 33, 269, 4, 27, 10, 141, 360, 78, 65, 6, 223, 12, 11, 261, 8, 445, 308, 2]"
2917,0,"[4936, 2, 2, 2, 415, 162, 306, 163, 4, 288, 9, 4, 8054, 4890, 7, 7482, 21, 14, 108]"
2918,1,"[7191, 7, 17485, 19818, 2114, 100, 4, 987, 3, 6202, 983, 7, 4, 111, 297, 9, 15748, 10681, 2]"
2919,1,"[20, 952, 8, 92, 5, 2247, 87, 19, 173, 132, 37, 13395, 218, 2]"
2920,0,"[2360, 24, 10, 4338, 25, 34, 20366, 3, 10032, 6, 8132, 2, 2483, 2166, 2, 119, 18, 993, 7785, 9, 22, 101, 1971, 672, 6, 16347, 54, 4, 307, 2]"
2921,1,"[20, 10, 711, 6, 28, 5, 229, 7, 3501, 2]"
2922,1,"[19, 45, 20, 326, 4, 1983, 10, 550, 16, 4, 148, 7, 5, 5636, 1308, 3, 10454, 119, 12, 14, 685, 951, 70, 11, 50, 8, 4, 3096, 55, 66, 1516, 2]"
2923,1,"[4, 405, 79, 37, 4, 517, 7, 5, 7168, 632, 7, 18906, 6, 469, 434, 2]"
2924,1,"[23, 61, 1333, 6999, 1504, 7786, 3, 5767, 46, 53, 16, 124, 284, 12, 2]"
2925,0,"[399, 5, 1465, 533, 690, 17, 139, 4929, 6, 109, 985, 2]"
2926,1,"[4282, 2338, 3, 6013, 357, 118, 213, 14644, 8, 177, 2]"
2927,1,"[12, 10, 5, 720, 7, 250, 717, 7903, 9, 4, 144, 7, 1330, 924, 2]"
2928,1,"[4, 41, 113, 98, 366, 9, 5, 567, 8, 822, 21, 8, 36, 1565, 129, 12, 241, 49, 4, 544, 7, 36, 2642, 3, 14918, 14505, 2]"
2929,0,"[4, 423, 18441, 3, 1974, 3, 8, 4, 13571, 7, 4, 345, 72, 3, 19, 20, 160, 51, 446, 141, 8, 143, 23, 1523, 3, 2946, 338, 15, 4, 2838, 7, 193, 104, 55, 14, 97, 13365, 2]"
2930,1,"[20, 1322, 950, 2, 1982, 8, 402, 4369, 185, 4369, 7912, 3456, 11, 443, 809, 3, 6, 113, 185, 3456, 10, 3552, 21, 5, 312, 609, 15, 4369, 11, 240, 2]"
2931,1,"[16768, 10, 4, 52, 7, 122, 541, 25, 1164, 45, 40, 382, 861, 12, 2]"
2932,0,"[8467, 5241, 18324, 4925, 8, 15893, 53, 11, 12308, 31, 442, 46, 3, 9, 47, 34, 426, 5386, 2]"
2933,1,"[3116, 4, 18790, 3, 263, 20082, 3, 6, 1447, 18231, 527, 7, 748, 915, 3, 4, 140, 986, 7225, 906, 8, 3623, 18, 1905, 7, 4, 406, 3, 643, 3, 6, 498, 13, 10, 62, 2388, 5584, 9, 23, 426, 64, 652, 2]"
2934,1,"[20, 28, 176, 8, 606, 8, 21150, 18, 4290, 2]"
2935,0,"[2341, 3287, 6, 2496, 25, 6749, 15, 5, 338, 7, 1423, 181, 1870, 4, 3499, 7, 85, 1904, 1025, 51, 1390, 361, 2]"
2936,1,"[19, 20, 149, 18, 1069, 3980, 9, 16182, 3, 6938, 11, 8628, 2623, 2]"
2937,0,"[23, 10, 4, 101, 277, 5768, 3680, 907, 31, 1250, 1473, 11, 246, 3373, 2, 20, 11, 44, 90, 15, 118, 2]"
2938,1,"[20, 7082, 16, 5, 1322, 17088, 17, 3, 606, 140, 3, 5, 3517, 15455, 327, 2]"
2939,1,"[16, 36, 305, 2841, 1408, 397, 8, 648, 9, 22, 1558, 5458, 6, 22, 64, 1518, 2]"
2940,1,"[14465, 43, 14, 409, 3, 7067, 9421, 3, 18, 1721, 76, 1958, 3, 247, 8, 944, 18, 111, 2281, 231, 9, 4, 8992, 7, 5820, 8, 2242, 14, 1758, 2]"
2941,1,"[21, 4, 497, 3, 20, 230, 17659, 13, 4, 612, 3, 26, 2496, 4, 266, 8, 157, 63, 5, 2394, 1362, 3, 123, 408, 32, 5, 1962, 612, 2477, 79, 10398, 17, 105, 9, 4, 1079, 2]"
2942,0,"[1399, 81, 756, 2187, 3, 3492, 150, 34, 69, 8, 704, 34, 52, 3, 2314, 880, 2625, 1575, 9, 1057, 1631, 3, 6, 3186, 83, 1070, 5489, 2]"
2943,1,"[10323, 3, 214, 31, 5, 918, 88, 3, 9, 14, 1313, 906, 3, 9196, 4, 13608, 7, 14, 10120, 6, 1409, 17, 4, 1352, 2]"
2944,1,"[82, 4348, 5, 10428, 992, 1276, 310, 5949, 3154, 4984, 21, 4, 4547, 837, 3, 8111, 3740, 4, 6114, 16, 36, 97, 2]"
2945,0,"[73, 3, 12, 11, 44, 16, 9408, 16, 246, 3340, 11, 346, 3, 19, 12, 11, 589, 5, 368, 6576, 6, 50, 5108, 55, 4, 2876, 2]"
2946,0,"[4, 27, 10, 8175, 4928, 9, 6580, 34, 469, 616, 3, 68, 1369, 70, 10, 38, 2]"
2947,1,"[168, 3, 41, 1776, 4, 1346, 49, 2742, 2909, 7, 3461, 4064, 17, 18, 2544, 357, 342, 24, 277, 7, 3140, 3, 277, 7, 1102, 2, 24]"
2948,0,"[5, 3761, 6, 4478, 4842, 13, 121, 42, 3545, 18, 1042, 553, 8, 3603, 174, 5891, 1025, 13, 12, 11, 67, 5, 39, 2]"
2949,0,"[1489, 189, 32, 5334, 17, 617, 5, 681, 804, 8, 715, 422, 3, 19, 14, 2209, 8, 2604, 207, 8, 4, 346, 5509, 378, 56, 8, 7814, 5, 1130, 9233, 916, 2, 2, 2, 13, 268, 12539, 4, 267, 666, 37, 4, 52, 11, 2275, 2]"
2950,0,"[47, 9, 47, 3, 4, 974, 10, 59, 10437, 363, 4328, 8, 8884, 23, 18514, 2288, 2]"
2951,1,"[45, 4, 137, 376, 152, 3, 791, 1379, 31, 794, 3, 85, 378, 8, 67, 38, 232, 87, 543, 2]"
2952,1,"[7287, 3, 325, 2251, 31, 14, 2848, 410, 3, 1418, 18, 1069, 6256, 15, 1643, 7369, 8, 445, 4690, 2]"
2953,1,"[4, 17146, 88, 4047, 325, 870, 168, 461, 105, 613, 45, 4, 991, 6, 18191, 977, 86, 89, 2]"
2954,1,"[424, 3, 896, 112, 115, 636, 71, 10223, 1692, 4, 2468, 6, 2229, 26, 51, 5433, 92, 493, 2051, 5, 3245, 17, 2046, 352, 6, 10013, 2]"
2955,1,"[7863, 3, 5, 4520, 273, 9, 5, 20825, 1341, 9, 4, 1334, 11439, 9, 7404, 3, 10, 4, 226, 7, 1690, 341, 26, 320, 176, 8, 1807, 8, 398, 22, 5, 215, 53, 2]"
2956,1,"[23, 2936, 6025, 17, 4695, 5, 691, 9, 4, 410, 1877, 91, 47, 7, 4, 410, 2933, 28, 582, 1811, 287, 18, 4699, 4374, 2]"
2957,0,"[70, 10, 38, 9363, 78, 8, 95, 5, 7020, 17, 5, 20331, 929, 94, 92, 5, 39, 43, 2658, 6523, 26, 521, 5, 13293, 3, 5028, 1836, 91, 5260, 256, 5, 1353, 192, 15, 1201, 8806, 2]"
2958,1,"[188, 687, 8, 128, 539, 45, 41, 33, 519, 5, 12116, 8, 6916, 36, 618, 9, 4, 64, 237, 2]"
2959,0,"[18, 6258, 343, 174, 4, 1682, 7, 34, 2740, 2]"
2960,0,"[80, 63, 12, 2, 73, 3, 80, 3254, 12, 2, 73, 3, 80, 57, 12, 2, 2, 2, 577, 3, 80, 18428, 2]"
2961,1,"[22, 155, 11, 156, 3, 26, 3145, 5, 312, 772, 3, 4, 4713, 7189, 3, 16, 281, 3, 1908, 5036, 31, 22, 64, 296, 1446, 6, 136, 22, 148, 8, 12181, 3, 96, 41, 2488, 348, 22, 155, 14741, 22, 15, 171, 31, 4, 312, 4713, 12548, 29, 6, 9357, 2410, 30, 2]"
2962,1,"[170, 52, 370, 4, 305, 117, 5, 18260, 29, 9042, 30, 6, 14, 76, 15201, 2]"
2963,1,"[6, 62, 20, 132, 3, 37, 4, 2073, 7, 5507, 4, 1144, 460, 1494, 14, 1981, 7565, 2]"
2964,1,"[22, 18828, 2527, 3, 9445, 29, 3301, 19831, 30, 3, 28, 4, 15933, 17, 2889, 16, 141, 2]"
2965,1,"[23, 604, 127, 5, 1795, 567, 117, 4, 74, 17, 959, 7, 4, 1671, 4321, 2]"
2966,1,"[4, 905, 3107, 9621, 9, 4, 9394, 6, 5315, 475, 8, 1250, 1473, 8, 1008, 22, 3685, 3, 91, 4862, 1339, 8, 2142, 14, 15896, 20197, 2]"
2967,1,"[147, 4, 347, 137, 20, 149, 46, 13, 4, 1142, 283, 14, 155, 408, 1559, 9, 5, 520, 2764, 2]"
2968,0,"[15, 4, 561, 342, 7, 3013, 456, 133, 3, 350, 7, 23, 561, 7, 5, 39, 16, 4, 457, 1662, 7, 218, 10841, 2]"
2969,1,"[9, 4, 13311, 11, 3, 2819, 4908, 29, 2650, 1372, 30, 35, 306, 130, 6, 16074, 7, 4, 5970, 4771, 28, 93, 1325, 25, 15432, 6, 6054, 88, 1781, 5944, 29, 10632, 18429, 30, 3, 29, 26, 3216, 4, 5970, 4771, 30, 15, 2819, 4908, 11, 470, 3, 2819, 5021, 29, 16664, 3208, 30, 4755, 4, 266, 2]"
2970,0,"[4, 10622, 3, 10640, 6251, 108, 33, 50, 9635, 55, 669, 2]"
2971,0,"[5, 7030, 7, 510, 712, 2995, 7498, 9, 5, 1729, 328, 25, 4, 568, 196, 7417, 6507, 1527, 2]"
2972,1,"[19405, 3, 981, 6, 2694, 61, 138, 413, 17, 84, 5, 2335, 7, 424, 6, 1145, 36, 17922, 16100, 6298, 165, 31, 2694, 11, 82, 183, 237, 37, 4, 388, 903, 2]"
2973,1,"[6983, 1781, 1354, 4961, 10, 2529, 9, 3420, 2533, 2]"
2974,0,"[2, 2, 2, 337, 63, 3479, 6913, 2394, 321, 7, 5, 840, 473, 1686, 49, 59, 10, 1466, 5, 13241, 19, 14724, 788, 303, 2]"
2975,1,"[82, 4, 266, 7, 14, 1872, 240, 3, 1925, 1489, 29, 4208, 4186, 30, 10, 181, 4984, 9, 5, 72, 96, 173, 10, 16, 12, 211, 2]"
2976,1,"[41, 803, 56, 8, 1163, 1358, 3, 96, 20, 10, 15718, 702, 24, 1599, 24, 17, 4, 347, 2116, 3, 19, 10, 408, 3083, 5, 339, 8, 180, 5, 1933, 9, 5, 1358, 322, 2]"
2977,0,"[70, 33, 228, 2318, 205, 114, 17, 17167, 4, 612, 4333, 8, 3506, 100, 2]"
2978,0,"[34, 3995, 616, 119, 12, 5, 5143, 17, 281, 6, 1330, 3, 6, 84, 50, 62, 17, 167, 7124, 1411, 26, 51, 180, 7707, 1986, 9, 36, 1622, 8, 515, 95, 100, 53, 2]"
2979,1,"[683, 2, 5438, 29, 3615, 4058, 30, 5, 3582, 970, 5314, 7308, 8, 9683, 14, 339, 7, 325, 5, 4823, 792, 2]"
2980,0,"[285, 34, 1289, 3, 1089, 16, 577, 2148, 18, 4911, 64, 499, 17, 777, 7347, 2]"
2981,1,"[48, 3837, 5, 1638, 7, 6735, 8, 5, 474, 11, 3835, 564, 4, 405, 3, 85, 48, 1884, 2]"
2982,0,"[4, 8734, 298, 10, 5, 2505, 3, 6, 4, 963, 317, 12, 5, 2717, 2095, 2]"
2983,0,"[40, 319, 63, 40, 197, 4, 38, 448, 37, 2744, 21117, 3, 44, 4, 552, 13946, 2]"
2984,0,"[12, 11, 4, 81, 7160, 712, 40, 197, 593, 8, 134, 2]"
2985,0,"[162, 2161, 163, 10, 309, 17, 59, 12, 132, 3, 6, 3293, 17, 59, 12, 121, 42, 138, 2]"
2986,1,"[1074, 209, 1893, 4009, 706, 4, 10290, 1163, 1358, 463, 2]"
2987,1,"[410, 53, 132, 44, 445, 1774, 31, 591, 14, 1805, 2]"
2988,0,"[59, 3159, 132, 249, 58, 42, 5208, 32, 449, 330, 65, 50, 10758, 3, 12, 11, 448, 6, 12, 11, 1264, 6, 12, 11, 1203, 14555, 3, 377, 47, 37, 234, 2]"
2989,1,"[287, 4, 1303, 7857, 278, 14, 57, 15505, 87, 4, 3197, 13153, 2]"
2990,0,"[16, 5, 4489, 196, 720, 3, 12, 11, 318, 2, 12, 11, 113, 4, 159, 11, 7284, 39, 2]"
2991,0,"[5, 2392, 260, 225, 1846, 1572, 10, 4579, 25, 5, 15886, 157, 3, 5864, 233, 6, 18, 13772, 35, 1437, 35, 13, 20238, 16311, 127, 4, 7046, 229, 2]"
2992,1,"[1853, 809, 8, 1145, 14, 2557, 1556, 37, 14, 5221, 2467, 15, 2423, 7, 14, 20790, 156, 2]"
2993,0,"[12, 331, 63, 18, 3465, 343, 19499, 54, 15, 83, 3084, 343, 559, 3, 6, 308, 34, 7342, 228, 1044, 2831, 10, 43, 16, 1485, 16, 12865, 37, 18, 7256, 15953, 17, 19867, 334, 2]"
2994,1,"[36, 352, 7, 1128, 3, 545, 3, 2750, 3, 2002, 6, 2513, 33, 6743, 168, 6, 1611, 54, 8, 5, 3325, 338, 7, 392, 13, 501, 75, 8, 2216, 283, 2]"
2995,1,"[246, 2664, 79, 1749, 4, 2977, 117, 1076, 4847, 6, 4, 148, 9, 85, 4, 10651, 894, 202, 2]"
2996,1,"[45, 20, 853, 20, 149, 13, 4, 1574, 28, 93, 1276, 17, 154, 105, 3, 879, 351, 5, 240, 6, 416, 4617, 273, 9, 5, 271, 297, 277, 7, 692, 7, 4497, 6, 266, 2]"
2997,0,"[420, 10638, 5, 720, 9, 404, 6141, 3, 12, 11, 175, 109, 50, 55, 5, 1005, 12288, 3, 626, 306, 289, 1332, 690, 3, 18660, 6, 12979, 19584, 2]"
2998,1,"[4, 477, 10, 20, 11, 336, 8, 32, 275, 20, 11, 44, 2]"
2999,1,"[144, 2074, 9, 4, 945, 16, 41, 7537, 8, 3341, 4, 629, 6, 1306, 4, 1061, 643, 31, 36, 97, 2880, 6, 975, 2]"
3000,1,"[456, 13660, 5, 271, 3, 5933, 44, 70, 3, 8204, 3, 20, 1387, 9, 8, 98, 171, 2]"
3001,0,"[63, 19932, 11, 1317, 3, 4, 2872, 1676, 602, 8, 32, 8583, 3, 19, 580, 54, 1480, 1178, 65, 9, 5, 5303, 628, 7, 78, 2]"
3002,1,"[1112, 146, 372, 8, 951, 8, 380, 13, 23, 69, 20, 10, 9, 57, 349, 55, 9, 2805, 2]"
3003,0,"[21, 4, 313, 942, 8, 193, 13, 11, 1084, 6, 933, 2, 2, 2, 12, 11, 66, 238, 8, 136, 50, 55, 5, 77, 9, 5, 11069, 3426, 8, 95, 70, 2]"
3004,1,"[19, 66, 45, 889, 397, 8, 746, 14, 672, 6, 14, 5402, 305, 15, 14, 2223, 3, 4504, 3302, 56, 17, 5, 343, 3062, 8, 4736, 46, 5, 8218, 2]"
3005,1,"[23, 39, 4309, 256, 4, 64, 4424, 112, 115, 542, 71, 4197, 3024, 3, 5, 6076, 12626, 7130, 225, 67, 7777, 33, 3024, 31, 104, 1044, 9, 69, 2]"
3006,0,"[4, 405, 1478, 5243, 18, 8531, 90, 432, 2, 19, 4, 39, 13, 121, 42, 175, 1538, 17, 405, 259, 504, 60, 17, 88, 1025]"
3007,1,"[1687, 23, 252, 192, 16, 361, 100, 4, 506, 7, 12, 11, 2635, 214, 9, 14, 81, 5441, 321, 2]"
3008,1,"[4, 615, 464, 3001, 4, 13058, 35, 8892, 25, 12682, 581, 7, 274, 653, 124, 570, 47, 63, 8, 134, 35, 95, 15784, 35, 2]"
3009,1,"[41, 1442, 98, 366, 1675, 8, 194, 104, 19, 3, 16, 36, 1391, 52, 337, 46, 3, 4, 2792, 8, 36, 1164, 951, 47, 19, 8788, 2]"
3010,0,"[12, 10, 5, 1032, 27, 8, 1135, 100, 3, 44, 46, 7, 151, 543, 60, 9170, 3, 19, 17, 34, 7433, 2]"
3011,0,"[80, 58, 42, 1394, 1122, 325, 89, 1904, 1091, 3, 19, 3, 17, 167, 26, 157, 17, 193, 2437, 20486, 9, 5, 1820, 335, 3, 23, 61, 6407, 1242, 5, 4630, 2]"
3012,1,"[5, 76, 77, 10, 479, 6072, 3, 4206, 6, 5189, 135, 5, 7660, 634, 2]"
3013,0,"[162, 4805, 163, 58, 2142, 439, 3, 110, 4302, 15, 340, 3, 6, 20, 28, 5, 411, 90, 2261, 21, 860, 3241, 7, 4, 1415, 3, 5733, 64, 296, 192, 3567, 2]"
3014,1,"[22, 379, 79, 4, 57, 7, 22, 53, 6, 48, 132, 44, 861, 8, 98, 170, 2]"
3015,1,"[4, 852, 2028, 27, 3, 4, 82, 183, 343, 3, 79, 5, 761, 52, 13, 1848, 62, 89, 6, 4423, 118, 9, 62, 166, 635, 2]"
3016,0,"[5, 1258, 2766, 19, 268, 4228, 2960, 6258, 343, 2]"
3017,1,"[45, 48, 3171, 13, 4, 612, 10, 102, 711, 6, 2535, 3, 48, 14588, 5, 5965, 8, 2693, 56, 2]"
3018,1,"[249, 3, 41, 727, 20744, 21, 5, 792, 992, 3, 194, 15, 36, 97, 3387, 3, 6, 4, 39, 370, 36, 3488, 6, 2159, 14647, 2]"
3019,0,"[162, 624, 163, 11332, 5, 1148, 201, 21, 18, 302, 427, 3, 84, 68, 12, 121, 42, 3990, 16, 680, 16, 12, 158, 2]"
3020,1,"[358, 21, 9645, 8693, 9378, 11, 2738, 1181, 590, 3, 23, 10, 4, 52, 7, 3048, 3, 5, 76, 153, 26, 79, 519, 5, 24, 2150, 24, 7, 8655, 25, 5, 1224, 324, 10027, 2]"
3021,0,"[4, 39, 132, 34, 103, 8, 110, 133, 125, 3, 15, 478, 16608, 7, 57, 3, 522, 3, 666, 3, 1981, 7467, 3, 190, 7467, 3, 493, 6917, 3, 74, 2159, 9389, 287, 484, 16473, 3, 6, 4, 2940, 4546, 7, 4, 10942, 2]"
3022,1,"[5, 4490, 6, 6598, 52, 3, 277, 7, 5597, 3, 5705, 6, 522, 3, 6533, 7856, 314, 4, 260, 7, 8987, 3, 5, 252, 2431, 1933, 26, 373, 8, 481, 22, 3649, 484, 6, 858, 5, 1669, 25, 4, 2069, 15, 22, 2810, 31, 2099, 2]"
3023,1,"[1354, 6, 3921, 51, 479, 9, 194, 104, 59, 81, 67, 339, 7, 769, 3, 36, 978, 5258, 2]"
3024,1,"[6267, 10, 7990, 2727, 7, 325, 7907, 4, 131, 225, 854, 51, 471, 4, 959, 125, 38, 7, 4, 192, 4642, 2]"
3025,0,"[4, 318, 1898, 17, 5634, 6, 7325, 3, 6, 139, 33, 2278, 2]"
3026,0,"[101, 6, 4900, 2, 2, 2, 4, 705, 8, 128, 134, 24, 1221, 1081, 24, 10, 4, 5440, 3, 14821, 2735, 25, 458, 13947, 2]"
3027,1,"[20, 805, 2488, 22, 6900, 10434, 6, 3787, 10131, 2]"
3028,0,"[4, 1150, 2098, 7, 4, 3808, 6, 4, 1024, 2226, 12336, 7, 4, 101, 27, 33, 6087, 3, 19, 34, 1282, 1195, 241, 5, 109, 1196, 15, 5, 2646, 13, 116, 293, 820, 4, 346, 948, 2]"
3029,0,"[70, 33, 5, 224, 778, 6, 578, 1428, 1002, 3369, 43, 3, 19, 44, 114, 8, 92, 23, 413, 50, 55, 170, 9255, 7216, 2]"
3030,1,"[10165, 82, 7395, 11, 24, 351, 4, 259, 3, 24, 23, 8548, 10764, 4, 1176, 6, 670, 7, 18, 1323, 8886, 3, 449, 20734, 2, 1982, 2]"
3031,1,"[6023, 8, 22, 3, 4, 190, 8665, 10, 89, 50, 5527, 147, 84, 48, 158, 2142, 43, 3, 189, 48, 265, 8, 704, 2]"
3032,0,"[123, 32, 4, 81, 15151, 998, 7, 3770, 5431, 310, 297, 6, 405, 2]"
3033,0,"[10338, 11, 5, 205, 5508, 9, 16237, 4, 345, 9, 154, 97, 940, 84, 68, 12, 199, 42, 5310, 25, 5, 20479, 2321, 6, 62, 10127, 80, 2]"
3034,0,"[317, 18, 1070, 1437, 8, 4, 488, 1215, 703, 2]"
