,review,sentiment
734,staff was quite helpful in getting us tickets beforehand and helping us get around on metro breakfast pretty good except scrambled eggs a little to salty for my taste great room big bed and bathroom would stay again,1
735,we received very good service we asked for quiet rooms and were very pleased the rooms were comfortable and despite the heat outside very pleasant the hotel is well positioned for the metro and most local sights just what we needed,1
736,great hotel super friendly staff always at reception greeted on arrival with a glass of cava and then when we returned to our room that night a bottle had been left for us which was very nice room was clean and very nice small but as expected cleaned very well everyday pool was small but this was stated never tried the breakfast hotel location is fantastic easy to get everywhere via metro barcelona itself has so much to do city and beach what more could you ask for,1
737,all great clean and tidy and helpful staff breakfast goodtube not far away for park guell in particular can walk to sagrada familia in about mins and into la ramblas definitely recommend hotel area is great and quirky and out of major tourist traps,1
738,we just leaving after a two night stay in this great hotel very friendly reception staff on arrival we were offered a comfy seat and given a welcome drink whilst the lovely receptionist explained the finer details and volunteered lots of information about barcelona our room was smallish but was emaculately clean and had everything we could possibly need for our stay we were pleasantly surprised by the breakfast which had plenty of choice with lovely hot milky coffee and staff who were on it always replenishing food our days out in the city were finished off by a drink or two in the bar where the staff were just as friendly and efficient all staff from chambermaids waiting staff concierge to receptionists were super friendly i would definitely recommend,1
739,great location and very easy to get around the city with a metro pass diagonal station is less than minutes walk away in general the hotel had no the rooms looked good and the beds were comfortable the staff at reception were also very welcoming and knowledgeable with any help we needed,1
740,we liked the hotel it not very big but cosy and comfortable the location is ce we could walk to the coast zoo aquivarium the cuisine is nice the personnel is polite the rooms have all necesessary things,1
743,i been to a lot of hotels so far this hotel was the best so far the best location with very welcoming helpful and friendly staff it well renovated the rooms and services are nice and clean i booked most of my tour there and they were the best choices for me on a solo trip it was safer to to be close to most iconic places the price is very reasonable overall i will be pleased to book this hotel for my next trip to lovely barcelona in future guys for your service,1
744,i really do understand the greediness of hotels trying to get as much money as they can from people why do they change prices daily and why are they allowed for price segmentation to different customers that supposed to be ilegal so this receptionist gives me a way higher price than internet and changes it radically every single day i wanted to book he took a loooong time very inefficient to deal with just one couple of customers and then to find a room for me and tell me his price craziness prices are way high for the horrible dirty place where this hotel is and what it offers specially the quality of human being that works there they do not care about people just about their cards and image pretending they are something better than the crap they offer specially in service and experience,0
745,fabulous hotel staff were very helpful we misplaced our tickets for the sagrada familia and they kindy reprinted them for us they slso liased with our airport taxi ensuring efficient collection at the end of our stay rooms were immaculate and the terrace bar was a lovely addition to our visit very central location we walked to camp nou magic fountain sagrada parc guell the beach and other areas easily although public transport is easily accessible room size was fine we only wanted to sleep there then explore the city air con and complimentary bottles of water were a bonus we would definitely stay there again,1
746,lovely hotel with helpful staff good selection at breakfast room was almost perfect and fully stocked just on the minute side ask for a room with an outside window the rooftop bar was a great retreat after plodding the streets and also cheaper than local bars,1
747,very handy for eating and transport in the area very close to catalunya square hotel very boutique and minimal shower probably best i have ever experienced in a hotel clean and practical rooftop terrace gives great view of the area and port overall a great experience in a large city would recommend and would come back,1
748,my mom and i stayed in a twin bed room for nights in barcelona the location was very convenient no more than minutes from everything we wanted to do with transportation very accessible near by when we arrived the staff was very kind and welcoming they offered us drinks right at the front desk we went up to our room and were not disappointed everything was clean and neat complimentary waters daily the beds are very comfortable but right away we noticed that they were very slippery if you sit up against the headboard the bed will slide away from the wall easily and you left with a big gap it was a little annoying but not a deal breaker by any stretch in the morning they have a very extensive free breakfast eggs bacon etc as well as pastries and such my only real complaint is the temperature of the room and it has to do more with personal preference it was adequately cold for most people i sure and perhaps it just what i used to but i like the ac to be blasting or to at least feel that it working like with a fan i would have enjoyed that being an option on the controls but again i picky with my preferences all in all very good stay would recommend,1
749,just returned from nights at hotel and could not be happierreception staff were very helpful with maps directions and staff were lovely and breakfast was good ate dinner night and had tapas which was lovely and drink measures were very adjoining rooms and our family room was huge with loads of wardrobe space and good showers never used cleaned daily and my son loved the pool yes it is small but it is a city centre hotel so small pool to be expected but lovely for a quick dip after hot walk round with child aged and two grandparents in late took us mins to walk to las rambles and to funicular location was ideal,1
750,fantastic service amazing friendly and helpful staff fabulous rooms pool and spa will definitely go back we have expend very good time uin barcelona everything very clean close and well connected with all atractions in the city,1
751,my friends and i had a wonderful time there rooms were very spacious and comfortable the reception was very modern and people in the reception were very kind with us we had a great time and a great stay,1
752,we feel very confottable in this property staff is very nice and they are always taken care of us hotel is located very near to the center and ther are two subway stations very is good all is very clean,1
753,very friendly and profesional staff nice swiming pool and terrace everything modern clean and nice spa is so qute very well decorated massage is excelent rooms are very confortable wifi is ok everything clean,1
755,my wife and i stayed here for three nights after spending nights in milan we enjoyed our standard room although a bit small the carpet could use some attention however overall the room was clean and well maintained by the housekeeping staff bed linen was clean and hand and bath towels were changed daily the reception staff was very helpful and conversed in english our spanish is not so good they checked us in quickly and provided useful information about the metro and restaurants in the area also a shopping mall with restaurants is nearby however getting to the metro from the hotel may be a challenge we had to walk about minutes to the nearest metro station on the day we were to depart for the airport all of the taxi drivers in barcelona went on strike fortunately the hotel provided a very comfortable bus to the airport for euros per person,1
756,stayed here at the beginning of the summer holidays and we were more than happy with our room floor the king size bed was an actual king size rather than two single beds pushed together and the bed linen was so soft the bathroom was sizeable and had a jacuzzi bath which we did use no locks on the door though which may bother some people the rooms had blackout curtains and the control for the air con was right by the bed and it worked really well the wifi in the room worked but was the best and we did use the tv although it was a big flat screen lg the rooms were really clean and cleaned everyday to a good standard other reviews i read prior to going said you could hear noise from other rooms but we only heard doors slam once our entire stay the reception staff were helpful and spoke good english they gave us a city map and recommended the best metro ticket to buy as well as letting us keep our bags there until we needed to leave hospital clinic metro was about a walk and they gave us good directions the negatives i am going to write about are a bit picky and do have anything to do with the the hotel restaurant is actually a restaurant it a bar so when we were tired from a day exploring and hungry during the hours restaurants were shut we could have a,1
757,i came to melia for a corporate event the was smooth and i was in my room about minutes after arrival first thing i requested was iron and ironing board it arrived quite quickly however the ironing board was about to fall apart and it was hard to iron on it corporate event rooms were for our arrival and were clean however there was not enough water provided lunchtime rather poor poor selection meals not tasty no tea provided just coffee toilets were dirty and unattended no toilet paper no soap i informed the reception about the problem it was later solved which i good selection as a tea drinker however i found that there was no hot water provided i had to ask staff separately that proved quite a challenge as some of the staff pretended not to hear me calling them and walked not impressed i would go back i would recommend,0
758,i was very pleased with this hotel the cost is worth the room location and hospitality the rooms are very spacious and air conditioned the staff was very polite and happy to help i did not dine in the hotel because it near a ton of great restaurants and i was only here for a short period of time the room was very comfortable the hotel is located in a great tourist area with lots of shops restaurants etc nearby,1
759,beautiful boutique hotel located in the heart of the action off la service very nicely decorated rooms high ceilings very practical service of mobile highly recommend to all,1
762,great location courteous and knowledgeable staff room well appointed and all utilities worked well the hotel dining and public areas were also enjoyable and provided a comfortable and soothing santuary from the crowded city streets,1
763,i was here with my family after our tour from france the bookings i made through got messed up and when we arrived here tired the hotel was fully booked and we had to roam around looking for hotels spending a night in a hotel we did not sign for started our spain tour lil low but the nights we spent in this hotel paid off we booked an apartment and had a good dining and kitchen area the timesaver was the bathrooms the bunkbeds can be little uncomfortable for teens though high on price but makes sense as it is centrally located and the busiest tourist area the fact that despite the hotel is located in the congested area they have managed to have a beautiful garden area where you can spend a quiet time with a book and a drink if you want to save lots of time travelling this is the hotel you wud want to check in to,1
764,clean good breakfast friendly people excellent and free wifi just steps from the train station good restaurants around the hotel if you like to walk and explore this hotel is for you cause is min walk to the vittorio emanuel and cathedral milan is the fashion district of italy so is perfect for the ones who love shopping,1
765,located in a beautiful neighbourhood with many high end shops hugo boss store is just next door top of the very farthest part of las ramblas had a suite which was very comfortable for a family of four two adults two kids two tv shower is wonderful windows opened very wide almost like a terrace in your accommodating recommend this hotel,1
766,this hotel meets the expectations one can have from a star hotel in barcelona rooms were a decent size clean and functional location of the hotel is very good as most of the hotels in this city they somewhat overpriced,1
767,nh hesperia is a great choice while in good service and friendly staff with clean and standard is not great but walking distance from main tourist destinations,1
768,room stayed here for two days following a cruise if you looking for a hotel with excellent customer service this is the place esmeralda did many things for us during our stay she suggested and made dinner reservations at a local restaurant an excellent experience she also helped us with setting up on our phones finally she checked us in and printed our boarding passes for our trip home although we felt safe with the hotel location the hotel is far from major attractions from a walking perspective it took about minutes to get to the plaza de catalunya and to the sagrada familia the only negative we had with the room was that the bathtub began to fill up with water whenever we took a shower overall we were very satisfied with our stay at the hesperia barcelona presidente,1
769,i would recommend sercotel amister to anyone looking to stay in barcelona for a short break we stayed there for three nights it was perfect for a short getaway it about minutes from various different metro stops and you can get to the quite easily the staff are friendly and the hotel is modern i liked the upstairs bar area although it could benefit from some more sunloungers we were treated to a little bottle of prosecco on arrival which really made us welcome,1
770,this was a surprise trip for me i turned and my husband and children surprised with a five day trip to barcelona we stayed at this luxury hotel just outside the absolute center of barcelona the staff was wonderful and helpful with big hearts the breakfast was lovely and the family room was spotless the whole family really loved the stay if we go back to barcelona we probably stay at the same hotel,1
771,we came here as a treat for my birthday for nights entry to the hotel was clean smells of lemons every member of staff from reception to bar staff were pleasant professional multilingual and helpful hotel is quirky lots of artwork and would appeal to many it about a minute walk to las ramblas hotel also hire out bicycles i believe for free for guests i did go into the gymmy partner booked us a standard room and we were put into room there was an ice bucket with a small bottle of cava there which was a nice touchthe itself was quite small facing a busy road but the glazed windows seem to block out most of the traffic noise the room had everything we needed tv not many british channels kettle with tea and coffee bathrobes and slippers minibar and safe it did have any drawers so we are limited with space for underwear etc the bathroom had everything we needed including hairdryer and they also supplied the usual the only negative criticism is that both carpets in the hallway and bedroom were looking very tired and the paintwork in the bathroom was pretty bad and needed attention and not what you would have expected in a hotel on our last night at am the failed and started leaking we had to switch it off as the water was coming from the ceiling and my partner was sure whether this was anywhere near electrics we reported it in,1
772,we where here a short week in the end of july two adults and one tiny baby the staff was very friendly and helpful super clean rooms and nice cleaning staff too a few negative things though our room was very tiny and with no view at all and it was pretty thin walls between the rooms so we could very well hear other people in the other rooms on top of the hotel there is an area with a very small swimming pool and some sunbeds and a bar nice place to relax in the afternoon sun astoria is located a little distance away from la rambla it in a walking distance but easier to take the metro a couple of stops all in all we are very happy with our stay,1
773,in a great location friendly staff modern lovely rooms however was a little noisy from other guests gorgeous white company toiletries ca tell you how many hotels i stay in with terrible toiletries did have the breakfast but all in all lovely hotel,1
774,the apartment was very roomy and comfortable all members of the staff we encountered were extremely helpful convenient location market restaurants and la sagrada familia all nearby a great place to stay in barcelona,1
775,very nice hotel and the pool on the top of the building was very nice on a hot summerday everything was superb if i had to say anything negative it was the service at the breakfirst nobody came and taken ordets for egg bacon and sussage we had to call and then it tolk a long time to be served,1
776,we enjoyed our stay at the hotel and the staff were very friendly and helpful the hotel is in a good location about a minute walk to city center found a couple of great restaurants and cafe in the immediate area and close to shopping as well hotel has a rooftop pool and bar that we did use but nice option to have rooms were very quiet we had a second floor room above the and barely heard the traffic,1
777,had the pleasure of spending nights in the astoria excellent hotel in a very convenient location minute walk to the metro did dine at the hotel so ca comment the rooms were very clean beds extremely comfortable the feel of the hotel is high end so it represents excellent value the rooftop pool area is an added bonus all in all an excellent base for a barcelona stay,1
779,i will recommend to all my relatives and friends convenient to all high end shops and tour buses and safe place to stay even you walk at night staff are all friendly and easy to approach,1
780,we traveled in july as a family of adults kids so the set up of this apartment was pretty great it had bedrooms with queen bed with twin beds and a pull out couch in the living room our room was top floor i believe and had an obstructed view of the sagrada familia but a view nonetheless loved our view and having drinks on the staff was not very warm we never once were greeted with a smile or offered assistance proactively though to be fair they were happy to help when asked we travel a lot so really appreciate courteous front desk day of days we decided to do laundry only to find out the washing machine was broken would have been the end of the world if the machine had partially filled up with water so at pm we had to insist that they find another place to wash our clothes since we could pack wet clothes it was a bit of a drama and the lady at the front desk helped but it was a less than ideal way to end our i would still recommend this place had the washing machine been functioning properly we could have lived with the rest of it the location is fab walking distance to many little grocery stores more authentic restaurants and of course the sagrada familia no matter what you heard otherwise book tix in advance another tip we never had a chance to eat at the restaurant,1
781,great rooms for families our room for four had two separate bedrooms two bathrooms dishwasher clothes tv etc super helpful front desk balconies out to street are cute although it is a bit noisy with the street traffic easy walk to the familia and there lots of restaurants and bakeries in the area,1
782,bad noise isolation of the room was hard to sleep due to noise from the corridor and to a loud air conditioning system horrible pillows with no optional choice the staff proposed me as alternative decorative cushions from a couch from the hotel and aged bad experience,0
783,beautiful building in a fantastic location the hotel is a great base for exploring the city staff are incredibly helpful and due to me staying there before i was given a free upgrade on arrival will continue to stay here on visits to barcelona,1
784,we had a two night stay in barcelona with two boys aged and and this apartment worked well for us we were able to do a load of washing and there was washing machine capsule and dishwasher capsule in the apartment on arrival apartment was serviced and there is a large well priced supermarket just around the corner there are nice bakeries nearby the apartment is extremely convenient for a visit to the sagrada and we booked our morning visit for the first tour of the day which is at whilst the apartment is a way from some other attractions there are plenty of transport options park guell is also relatively nearby the choice of a supper venue takes a little bit of research as at first glance there do not seem to be too many restaurants overall the apartment was clean and spacious and works well if you would like to be able to have light meals or snacks in the apartment there is a fridge and microwave there is some street noise but not too bad the concierge booked a taxi for our early morning trip to the airport,1
785,this hotel is really very great with a fantastic location just next to plaza catalunya it has a high standard with a very nice pool area the staff is very friendly and helpful everything works is clean and problems are sorted out i highly recommend this hotel,1
787,my friend and i stayed here for two nights at the end of june and really enjoyed our stay we booked the junior suite for a good price but would call it a suite it a nice room with two single beds pushed together and a separate sofa bed there is a lovely balcony with plenty of chairs and a table the room was that spacious but the wardrobe and storage space made up for it there was a safe mini fridge and good air con but unfortunately no kettle bathroom was a good size with a nice shower which proved vital as it was so hot while we were there the hotel was in a good location with plenty of shops and restaurants within metres of the hotel we were able to walk to the beach within or a taxi for only a few euros it only took to get to the airport in a taxi all the staff at the hotel were friendly and approachable i would definitely recommend this hotel and would stay here again,1
788,my wife i went to barcelona to celebrate our anniversary and the hotel very kindly upgraded us to a suite the hotel is so well appointed and the rooftop bar is the perfect place to spend an staff were ever so helpful and accommodating i can not thank them enough it perfectly located on la rambla only a few minutes walk from the amazing la boqueria market indeed most of the interesting sights in barcelona were within walkable would give this hotel stars if i could,1
789,my wife and i always prefer the smaller boutique hotels when we travel and this one did not let us down most important to us is service and the staff here is exceptional though small they really look after every detail and make sure you are comfortable and secure the staff is very helpful from helping book excursions to tips on the best places to eat shop and when to do what i believe there are only rooms at this hotel we had a floor room with a small balcony overlooking la ramblas the room was probably entry level thus very small but we have been in smaller you can hear the metro below the hotel for the lower floor rooms we heard it on the floor but it was honestly not a bother and never disturbed our sleep maybe because we were so exhausted every evening the floor rooms are the jacuzzi suites the roof top bar is very quiet as it is primarily hotel guest the pool is really just to sit around and soak your feet while having cocktails nice place for a drink before you head out for the hotel location is very secure with many police patrolling the area you are in the center of la ramblas and in the heart of the gothic quarter so everything is at your finger tips from shops to restaurants to the la boqueria market which is almost next door you are also a very short walk from the,1
790,we loved this hotel the staff super friendly the location just perfect in the centre of barcelona the room was perfect king size bed with comfy pillows and crisp linen plus sizeable bathroom the breakfast menu is both continental and hot menu the roof top bar and swimming pool offers great views of the city they also offer a shower facility post check out in the downstairs gym great hotel definitely recommend,1
791,this was a beautiful hotel the employees were all very helpful the breakfast and restaurant was very good the location of the hotel was a perfect location we walked everywhere and when it was too far a bus or taxi was extremely easy to catch the night life can get loud so request to not face the street,1
792,after disembarking from our oceania cruise we spent eventful days in barcelona to cap off our vacation the hotel bagues located on la rambla was a perfect location for walking around the front desk staff could not have been more helpful and the restaurant staff was excellent as was the food we were supposed to have a car pick us up at the hotel to take us to the airport and we asked the front desk staff to please confirm it for us turns out that our flight was moved up an hour so they had to call the driver and ask him to get there earlier i think everyone at the front desk got involved in this task from finding the number to waiting on hold they were terrific i sure i may have missed some names here but thanks go to avelino jorge anastasia fabio nicolas soungalo the friendly doorman and eder and marco the restaurant staff heartily recommend this fine establishment,1
794,we had a great stay at the hotel location is perfect nearly everywhere there is silence at the same time rooms clean if someone shakes a quiet room ask for peace from the were serviced daily we will recommend this zamawialismy co prawda dea oddzielne lozka a dostalismy jedno podwojne ale bylo duze i wysypialismy sie bez problemu,1
797,my family and i arrived at hotel after completing a wonderful stay in athens and a day cruise we checked our bags in at and then had a very full day in barcelona hotel was clean and modern and staff very kind we were located one level about street and our room was next to a very busy area noise was insane people party in barcelona that what was not ok was that room people yelling screaming and laughing until am i went down to the desk at and asked for a different room for the following night they said yes and i took my migraine and sleep deprived self to breakfast very nice breakfast be warned if it a weekend ask for a room away from the noise they should have asked me before sticking us in that room worst hotel experience in my many years of travel,0
798,our junior suite at floor with amazing wiew was great also lowed the tower club lounge nice place to relax after hot day in the sun overall the hotel was very good atmosphere was excellent it really looks that the staff were there for you great service breakfast was great good selection of everything just ask and you get special coffee or omelette location is out of the centre but we knew that advance easy access to metro or using hotel shuttle bus and centre can be reached in minutes ask the higher floor rooms and city view side,1
799,fantastic location room excellent staff nice but not overly which we like on holiday roof terrace lovely drinks pricey with only choices of wine and do think can buy a bottle roof terrace pool opens at but was for some reason did make a fuss though,1
800,lovely hotel with very helpful staff especially xavia on front of desk bed was comfy and room was spotless only draw back no tea making facilities in hotel arrived at pm and had to pay euro for tea and each time i wanted a cuppa except when i had a paid breakfast so take a travel kettle if you like tea after days out and early morning,1
801,stayed at this hotel for four days in may for a conference min by taxi from the airport there is also a shuttle service but running hours are not always convenient very professional staff friendly and hotel has large rooms and all commodities you expect from this type of hotel great breakfast buffet rooms are spacious clean and the bathroom is a good size i am not sure if this hotel is ideal for a tourist who wants to visit the city as its location is outside the city centre nevertheless i can recommend the hotel and would probably stay here again,1
802,the hotel is a typical ibis with no surprises the staff are extremely helpful and friendly facing rooms are exceptionally quiet an absolute safe in the room seems to be a standard ibis failing come guys get it right in addition no tea or coffee in room or available after breakfast times except at a fee this is not good in th e hotel of wifi is good strong and return as it is so convenient,1
803,location one block over from sagrada quiet supermarkets restaurants and pharmacy design of hotel limits noise outside rooms center space separates sides of corridors small bistro offering food until late staff staff staff amazing cons not suprising for ibis hotel though no kettle in the no safe in the room,1
804,we arrived at this hotel after staying at a campsite for a music festival and thank goodness we did what a feeling it was to arrive at such a beautiful immaculate place we arrived earlier than check in at around and expected to just spend the day at the for some snacks waiting around for our room but the receptionist informed us our room was ready already which was fantastic news i had made my booking for two nights separately as i could find the two nights online anywhere and was anxious we would be able to stay in the same room for the two nights but the gent at reception tall blonde male accommodated us perfectly and had it all sorted out within minutes we had our friends with us who were due to travel back to scotland that evening on a later flight and when we asked if we could have them spend the day at the pool with us this was a problem totally accommodating with them even when they were guests at the hotel they did have to pay the extra each for this but the spa is definitely worth that the hotel also allowed them to get the free transfer to the airport as long as there was space after guests had gotten in it which is totally understandable and this just made their last day so much easier they were so grateful for all of the receptionists help my boyfriend and i had room,1
805,a very good combination of moderate price and quality very clean quiet outstanding breakfast buffet safe area minutes from metro we searched for a hotel that has consistently positive reviews and offers a reasonable price and this is the only hotel in barcelona that matched we greatly enjoyed our stay the staff is highly professional and friendly,1
806,stayed here three nights used the garage for car parking underneath the hotel stayed in room at the end of the corridor rooms were well lit basic but comfortable with plenty of hanging space and shelves for clothes bed was comfortable room was quiet and we slept well hotel is well situated to visit many tourist venues especially sagrada familia many good restaurants are within walking distance breakfast was a buffet which included cereals fresh fruit salad yoghurt breads croissants pastries cakes cold meats cheese fruit juice and hot drinks staff are friendly and very helpful,1
807,we are currently staying at ofelias having just left the hotel catalonia barcelona around the corner where we had been for several days prior we made the switch to join friends staying at ofelias big mistake when we checked in yesterday we were given a small room with twin beds totally unromantic i immediately asked the front desk person tanya for a room with a king bed and she said that all the rooms have the same beds we discovered this morning that our friends had been given a much nicer room with a king bed desk view and balcony for the same price tanya had lied to us i hate being lied to we are very unhappy and wished we had continued our stay at hotel catalonia barcelona that hotel had beautiful large rooms with king bed extraordinary view much nicer breakfast large rooftop pool with a a bar and amazing views of the city,0
808,in a very nice small street in placa espanya this boutique hotel very well decorated with minimal style is exactly what i needed for my visit in barcelona a metro station just in the corner and very close to montjuic arenas mall just outside with nice stores,1
809,accessible on foot from the airport bus and a little longer but possible from sants railway station close to hop on and off bus stop check in staff when we arrived was very friendly and helpful we had a courtyard room not that we really used it as we were out and about a lot large room very comfortable beds breakfast excellent restaurants across the road on the top floor of the arena for tapas or absolutely delicious tapas restaurant called bodega monumental a min walk away would stay here again because it was a little out of the hustle and bustle of the main tourist areas in a quiet street the pool although small is a bonus,1
810,centrally located close to every sightseeing spot sagarada parc guell las ramblas very clean staff very friendly available highly recommende for either families or couples and even a group of friends,1
812,the ofelias hotel is great for a quick trip to barcelona it is in a lovely area and it about a minute walk to the gothic quarter there is a lovely roof top pool with really comfortable sunbeds but you need to get there early because space is limited the reason i did give it an excellent was because we paid to have the breakfast day thank goodness we did pay upfront for the whole week it was disgusting the coffee is from a machine and they have cold eggs on a plate with a bit of cheese and some salami there is also no bar here which was fine as there are so many to choose from in the area the beds are uncomfortable and gave me a bad back because they were so hard but we managed a good night sleep we would definitely stay here again without the breakfast it a very stylish boutique hotel,1
813,this hotel is stunning and i loved the location it situated very close to the metro and many tourist attractions are a short walk from the hotel the rooms were clean and the customer service was a all the employees were very helpful,1
814,great hotel within walking distance of the centre of barcleona and really close to metro station staff were very friendly and helpful and the hotel was lovely and clean with good size rooms and free wifi would def recommend,1
815,stayed here for a long weekend break breakfast and restaurant staff are the only saving grace of the hotel inexperienced and poorly trained staff no concierge service no maintenance staff over the weekend and we were told no senior staff over the weekend if something was to go wrong like it did in our case i am not sure how they assessed this hotel to be star there are better places to stay in barcelona for the price we paid i would not recommend this hotel,0
816,when we first arrived we were offered a dark room on the first floor with only one window facing the lobby fortunately we were able to switch to a much better room on the floor the room was very fresh and clean and the bed was very comfortable the only thing missing was a wardrobe to put cloths in nice roof top terrace although the pool is tiny we never tried the breakfast instead instead we chose to eat at some cafes just around the corner great location in the old gothic quarters and very friendly staff,1
817,i would recommend this hotel the rooms are clean dark at night and comfortable beds the staff is very helpful and friendly the only negative is that the rooftop pool is very small and cold but i would stay here again,1
818,nice hotel right in the heart of the gothic quarter comfortable rooms with decent sized bathroom staff are excellent and always willing to help convenient cafe in the foyer with very reasonable prices would stay here again if i visit barcelona,1
819,we arrived at the hotel this afternoon a little frustrated with things not related to hotel after having a few issues with the airline missing bags delayed flights etc xavi hope that the spelling turned the mood of our trip around by being super on getting my partners bags back from the airport and arranging delivery and finding several awesome little ways to make our trip more enjoyable and the experience exceptional very impressive customer service and the room is really nice opted for upgraded room for euro well worth it loving it and looking forward to a couple of nights exploring barce,1
820,stayed at this property for a business meeting good comfortable rooms and a good location great views of the city including sagrada famillia and casa mila the restauant staff was very helpful in customizing the food menu pleasant stay,1
821,i went for a drink in the middle of the afternoon on the weekend excellent service great space in the top of the hotel and a really original menu in that white box the prices a bit expensive however the view is great and really nice if you have a good weather i go back,1
822,we stay here nights and i must the location is great the rooftop pool and bar great the pool is small but cosy with great rooms while they were big they were very tired in need of an update we had and executive room and yes it was big but with atrocious views to the back of buildings and construction works mixmatch furniture one small round table with one very dirty chair and one wall desk with a small desk chair all this in a big room the bathroom was big and guess we were unlucky with our selection so choose carefully and inspect the room before check lobby is great skip the downstairs restaurant go out for eating and drinking as u a r surrounded by great restaurants and tapas with caution,1
823,having looked at this hotel as a potential wedding venue some years back it was a nice surprise to see it pop up when searching for a hotel for our trip this year albeit now with two kids in tow the location is fantastic and the buzz of paseig de gracia and neighbouring streets made it an easy selection for to a last minute flight change we added an additional night at the start of the booking for which we had to book a suite this was located on the floor underneath the restaurant the room i have to say was dated no bigger than a normal room in most cities and aside from the terrace area was just on the fact that the next nights would be in a standard room i was worried what we would find in fact the standard room had been renovated and was more comfortable clean and welcoming than the suite it did have a smaller bathroom and obviously no terrace but the room itself was far more to our liking than the suite our only moan about the room was that the fridge is actually a vending machine with a touch screen meaning a our young daughter kept ordering items that on check out they did refund even though they were still in the fridge and more importantly we were not able to store any milk fruits etc in the fridge for the kids not at all practical for anyone let alone families,1
824,hotel is ok kind of location is not bad but not a walking distance from attractions rooms are quite small and breakfast is very basic i would explore another hotel if i go again to barcelona it has elevators one was down during my entire days stay staff are quite helpful with good english communication,0
825,all we can say is very good service very good location excellent service from the staff we will come back again sometime but the bar closes way to early that is the only negative thing i have to say,1
827,we spent a week here and had a lovely time the staff were all so kind and helpful and the breakfast buffet really great the swimming pool is small but still very pleasant in a quiet courtyard the hotel is ideally located for local attractions and near the metro really good value for money and a lovely place to stay,1
828,excellent location walking distance to many attractions shopping restaurants transportation in a very safe neighborhood friendly staff always willing to help beautiful rooms with luxurious bedding and toiletries attention to details and decor,1
829,i stayed from july till august the reception staff and all of them there at hotel balmes are really very friendly and professional big thumbs up to everyone i love the chocolates that you leave in my room everyday after you cleaned the hotel is actually min walk to the metro station provenca which serves lines if you love walking this hotel is walking distance to most of the landmarks you can actually google them only complain is you can literally hear everything in the hallway and the rooms next to your room also if you are booking a single room be ready that it really small but bathroom is amazingly big loved my stay hope to stay here again next time i visit,1
830,location location location and the best mojito in town close to the best barcelona has to offer next door to el born recommend hiring a as the cycle tracks are awesome and the quickest way to get around town though the clime to park guell is a bit steep,1
831,the hotel is in a great location just a short walk away from a metro stop and surrounded by bars and restaurants the rooms were quirky and clean loved the lights everywhere are the stairs felt very grand the biscuits and coffee were an excellent addition and overall the hotel is excellent value for money would really recommend staying here,1
832,we have just returned from a great weekend in barcelona to celebrate our wedding anniversary the hotel is in a great position on la rambla we got a free upgrade on arrival and our room was specially decorated with balloons and heart shapes on the bed a very nice touch the room was good on the third floor with a small balcony looking out on to the main strip the staff at the hotel were excellent extremely helpful and very friendly would definitely recommend this hotel for a stay in barcelona and would book again on a return visit,1
833,an amazing hotel there was nothing basic about it chic and basic have absolutely nailed location is brilliant and i loved just sitting on the balcony watching barcelona the tapas bar below was very good and the hotel is exactly where you need to decor and style are breathtaking and the touches like free water coffee and open areas are very generous and building itself was very special in the room the furniture bed shower and all the things in the room made for an excellent stay ut was almost a shame to leave the hotel to venture to barcelona although we loved barcelona visit we looked forward to going back to this stayed in the bar late onto the evening where the staff were very friendly helpful and really would not even consider anywhere else in barcelona straight back here and i do hope i can go again,1
834,arrived at the hotel only to find out i had lost my passport on the way the receptionist was very good to me and gave me directions to the local police station to get a statement so that i would be able to fly back home at the end of my stay the room was lovely and clean and the bathroom was amazingly big room on my last day i arrived at the airport and they would not accept the police report so missed my flight was very distressed and decided to go back to the hotel they were very kind to me and managed to book me in to another room gave me the address for the british consulate and was very helpful i would like to say thank you to all the staff and i hoping to come back in september but will hold on tight to my passport next time,1
835,super hotel everything on your doorstep its ideal for a weekend city break spotlessly clean efficient friendly staff and very relaxed staff are wonderful at giving directions and advice highly recommend,1
836,my husband and i were on our honeymoon and the staff at arc la rambla made it an incredible experience they upgraded us to a suite as soon as we checked in they truly made it an unforgettable experience any time we had a question or needed advice on site seeing tour or even as simple as restaurant recommendation they were so friendly and always happy to help we would definitely stay there again when we return to barcelona,1
