,review,sentiment
798,i only stayed one night and had an early departure but the hotel was in a great location and very clean throughout room was nice and comfortable too staff were very helpful as well as efficient would definitely stay here again,1
799,great location close to great shopping and front desk attendants concierge are fantastic irish breakfast included is wonderful with wide arrange of choices rooms are very clean comfortable,1
800,dublin sojourn was magic loved the hotel fab location perfect for shopping visiting the national gallery and dining at restaurant in the evening staff hugely friendly and most helpful we will return,1
801,stayed in the fitzwilliam hotel again to celebrate my husband birthday absolutely delighted with the room it was fabulous with a balcony overlooking a quiet courtyard it was amazingly quiet for city centre dublin highly recommended,1
802,a fantastic week in dublin was made even more so by the superb staff at the fitzwilliam who were so pleasant and cheerful that it put our minds at ease immediately it made the city even prettier,1
804,one of those hotels that if you do ask you do get if you do kick up a fuss on check in you will be given the smallest room on the floor as they try to palm it off on some if you do ask for your room to be fully cleaned you return on the night to find last nights mess still in your location is great staff are very friendly as you walk about and the rooms are nicely executed,0
805,the fitzwilliam is in a great location and has a friendly helpful staff there is easy access to stephen green and grafton street the rooms are clean and comfortable check in was a breeze and the glass of prosecco was a nice touch,1
806,comfortable place for a stay in dublin staff always very nice breakfast room new and perfect to start your day bedroom very comfortable and clean nice to have on the wall here and there explanations of the historic building and the life and families that lived need an update shower was new so the tiles but washing basin need to be replaced,1
807,the staff here is excellent so friendly and helpful from the moment we pulled up to the front door they went out of their way to help us the rooms are beautiful and clean the breakfast was delicious we will definitely stay here again should we ever come back to dublin,1
810,wonderful staff knowledgeable and helpful great location in dublin near grafton street and all tours kudos to the concierge staff especially tom all were wonderful breakfast in the mezzanine was a real treat brought a horde of irish cousins for a late dinner at the citron restaurant food was good staff was patient and courteous would definitely return to the fitzwilliam,1
811,not a star hotel but very good location is truly fantastic for eating drinking and site seeing service was tremendous hotel is a bit dated plenty of space in the standard queen room with a small sitting area and a large bathroom shower is great but finding the right temp is like finding where track begins on a record,1
812,weary travelers arriving in the morning from usa are greeted warmly offered coffee and refreshments while our room is readied hours before check in time we so appreciated this the fitzwilliam is modern and updated but not lavish step out the front door and within steps you on pedestrianized grafton street the concierge booked tickets for us to the book of kells at nearby trinity college we ate a delicious early dinner at the hotel and walked blocks to the gaiety theatre for riverdance following a wonderful nights sleep we enjoyed a substantial breakfast our experience at the fitzwilliam was superior and we highly recommend,1
813,we stayed at fitzwilliam as a default location when we could get into merrion although all previous comments are true that this is a centrally located hotel there is no way this is a star hotel this hotel is quite dated and in fact staff indicated there is a renovation scheduled sometime in the near future the breakfast as well as breakfast location is mediocre at best rooms are ok and as one previous guest stated achieving the correct water temperature in the shower is a challenge and getting into the shower is a death defying feat due to the height of the tub the reason why i gave this hotel a very good as it has an incredible staff from the front desk housekeeping wait staff in restaurant everyone stands on their head to make this as best experience as they possibly can and their concierge staff is one of the best i have ever experienced in travel hopefully they will embark on some renovation improvements in the hotel and the environment will be consistent with their incredible staff,1
814,my friend and i just stayed at the roxford lodge hotel and enjoyed our stay but sadly there were a few issues that let it was from and we arrived after that but our room was not ready not a huge thing and we were offered a lovely cup of tea and choccy biscuits so that made up for room was lovely and the bed really comfy and we both had a good night sleep although though it a little strange to have a sauna in the room however the next morning was a bit of a let night before we were told that breakfast was until but in the morning we were then told it finished at it was am when we were told this there was a bit of a panic but it turned out it was after all so panic when we went in to breakfast the tables had not been cleared and there were no clean glasses for juice it just looked seemed as if there was only one lady covering the breakfast for everything so she was trying to clear the tables take the orders bring the orders and at times she did i afraid get a bit should have had some help selection was very good but the french toast was a bit bland so whilst the hotel is a lovely place to stay with pleasant happy staff there really do need to be more of them to justify the label of luxury accommodation,1
815,wonderful most european rooms are small i was on my own and got a single it had a sauna and a whirlpool tub when i was there it was very hot the room did not have ac and there were concerts going on so there was a lot of traffic with cars and people walking around partying i had to leave the window open so did not sleep for almost nights i stayed i asked to be moved but no availability on night begged for a fan or something or i was going to find other accommodation i feel i should not have had to ask for one but offered so i could close the window for some quiet otherwise it very conveniently located and the tub was great after long days of walking and hiking,1
817,we stayed for three nights at roxford lodge hotel the place was nice and quiet and in a very lovely neighbourhood our room was quite small but we asked for a very quiet one facing the backyard there is a bus going to the centre just outside the lodge hotel but we prefered walking,1
818,i spent one night at this hotel prior to joining an organized tour of ireland however i would have no issue staying here multiple days if the occasion presented staff at the front desk were very welcoming unpretentious and did their absolute best to check me in to my room well before the standard time my flight arrived a the breakfast staff were equally friendly and offerings ranged from basic cereal fruit juice tea etc available as to continental which includes cooked to order porridge accompanied by slices of toast and a nicely prepared plate of cheese and ham to full irish breakfasts again prepared to order and cost a little more note all the breakfasts are separate from the room rate unless otherwise there is one slight issue with the breakfast hour it would be the dining space limited seating and a little cramped i recommend you get down there earlier rather than regards to the room it was very clean and cozy had a comfortable bed an infrared sauna which i did try tea kettle complimentary tea hairdryer and iron with ironing board is available in all areas of the hotel on an open network free of respect to location the roxford is on a quiet but very well connected street in an affluent area of the city the aircoach from dublin airport stops just a min walk away from the hotel main entrance at the schoolhouse hotel and there is a stop for other public transportation right,1
819,i found the roxford lodge to be a good quality place i only stayed one night at the end of my time in ireland the staff was very pleasant and helpful breakfast was good with a variety of options the dining room is not large i went when it opened and it filled up rather i was staying longer i would have liked the location to be closer to the city center it is within walking distance about to minutes depending on where you are going there is a city bus stop right outside the front door and a stop for aircoach the airport one block away bus greystones the location is in a nice neighborhood,1
820,i reluctant to review roxford lodge as i selfishly do want others to find it and make it harder for me to book i always stay here if i can when visiting dublin even spent our honeymoon here when we were upgraded very generously to the top a little walk out of the centre which is part of what i like about it no crowds no finished with saunas jacuzzi baths and tasteful decor the staff are always polite and helpful frankly it a pleasure to stay here,1
822,spent two nights in this hotel friendly staff very nice structure good size room a little bit far out from the center of dublin but overall it perfect if you want to spend few nights and do want to pay too much,1
824,we stayed in one of the houses which are owned by desmond the owned of the roxford lodge we booked the house thru airbnb the house was clean modern and well appointed with everything that we needed for our is excellent several local bars and restaurants within metres and a minute walk to trinity college temple bar was an convivial and gracious host and even provided us with some basic foodstuffs on will not be disappointed with this property,1
825,staff are lovely and very helpful its in a great location with a lovely breakfast we had a room off the patio downstairs which was a great bonus for clean and will stay again when in dublin,1
826,clean and quiet hotel close to avivia and rds without being mobbed staff were polite efficent and nothing was to much for them secure parking is a bonus and there was no noise our room was small but was more than adequate,1
827,the rooms did not correspond to the rooms at the pictures on the website the size of the room is very different form what is stated when booking it shows that triple rooms are but the actual size of the room was less then the hotel provides the best pictures of room but in the reality room we lived was not small dark and on the ground floor with some access to the public back yard and parking so it was not even possible to open a window because people form other rooms could access the room all the halls and corridors are very tiny if you travel with a large luggage it is very inconvenient to move around the hotel also no place for the luggage in the room we had to use an extra bed for it the hotel manager was rude to us screaming and shouting sold the best room and put the people who arrived late to the rooms on the ground floor small and dark which did not correspond to the rooms on the also they do not want to solve the issue until we had to contact the website so upon the issue was solved if you book this hotel please do not expect to live in the rooms which are on the pictures and have the size that stated on the website they are tricking people,0
828,we greatly enjoyed our quick stay at this hotel and would happily return the staff were very friendly and helpful with breakfast and local tips the executive suite room that we stayed in was recently renovated and a beautiful room we enjoyed using the sauna hot tub and large rain shower,1
829,spent two nights in the house with eight friends we were met in the reception of the hotel the receptionist then showed around the house very polite and efficient the house is immaculate and very spacious we were even supplied with tea coffee bread etc it takes about to walk into the city but staying in accommodation like this and the weather sunny and hot all weekend made it certainly recommend staying in the hotel house fantastic house staff,1
830,excellent on all counts food room quality cleanliness contact staff well done we stayed three nights and the staff contacted me when i had vacated the room by pm on day they wanted to tidy the room good work,1
831,location was very nice and room very clean staff was kind and helpful to us we had a very nice stay location was close to downtown dublin and easily walkable to and from different places nice neighborhood,1
832,great hotel friendly very helpful staff who assisted us with our excursion online bookings we stayed in the room with jacuzzi bath and infa red sauna which was lovely very clean and well located to the centre of dublin within a minute walk with great transport links would stay here again coffee and tea making facilities in the room was a nice touch,1
833,what a sensational room very roomy a sauna next to the bed small balcony spa bath great area not to love thanks for a great stay to all staff car parking also for hire cars walking distance to city,1
834,there were six of us and the townhouse was perfect for our group clean quiet fast assistance whenever it was required special thanks to des the manager who attended to everything with speed effectiveness and a genuine sense of caring about his guests will stay here again next year,1
835,stayed last saturday the reception was very friendly and the staff overall were great beds very comfortable and the breakfast the following morning was exceptional as a coeliac usually the selection isnt great but the roxford does it justice with the tasty delicious food served,1
836,stayed here for three nights while we were in dublin greeted on arrival by the nicest man who told us about dublin and walked us personally to our room we were in one of the rooms in the back which was very convenient because we could come in and out by the back gate rooms were very clean and pleasant parking was included as well as breakfast breakfast was especially the homemade brown toast would definitely stay here again on another trip,1
837,we stayed here for one night before our tour started the rooms are very small and it you have luggage there is very little room to open it you end up tripping over the was difficult walking around the bed because of the tv and dvd player sticking out of the wall near the foot of the bed i had set it up so our group had rooms i was a little embarrassed also you have to be able to walk to get to the on off bus the hotel is in need of updating the paint was peeling off the bath room ceiling there was some black mold in between the tiles in the shower and when they touched up the paint on the walls it did match the ac was also poor on a positive note the breakfast which is extra was very good also do expect to get into your room until after,0
838,the people at the front desk were very helpful as we had questions and needed to call tour locations the rooms were nice well maintained and quiet at least in the back of the hotel where we stayed we had a single room on the ground floor and a family room for on the top floor we really enjoyed that the hotel was walking distance about minutes from many of the places we wanted to visit but not right in the noise of the city the breakfast was good though additional not all rooms have air conditioning so ask if that is important to you,1
839,we walked from heston station to this perfectly located hotel we received a lovely welcome on arrival and were very happy with our room bar food was available all day and we loved the chicken bus to airport was handy too,1
840,this hotel is amazing i was switched rooms with a better view and the staff was amazing i would stay here again for sure the breakfast was the best i have had in the time i was in ireland thank you,1
841,my husband and i spent nights at this hotel we were very impressed with the courteousness of the staff the cleanliness of the rooms and the overall positive atmosphere in the hotel although it is not in the heart of dublin the tram service just outside the hotel is very efficient,1
843,we really loved our night stay at the ashling hotel dublin the hotel location is brilliant nice minute walk to temple bar area plus same distance too guinness storehouse attraction we stayed room only because we enjoy eating out there are so many options for food it just takes a little effort to go out tip for transfer from dublin airport is to catch the bus return ticket was euros each do worry about getting hopper tickets until you in dublin,1
844,the location is excellent for your dublin experience just next to heuston station with busses min drive and trams to the center and also a bus stop for the airport bus and at the same time not in the noisy temple area nice rooms albeit ours without a view with all facilities very good breakfast buffet and quietly competent staff except that the front desk could help us with the best bus connections to the grayhound races do forget to buy a leap visitor card not the standard leap card in the airport days at we loved dublin and would choose ashling again for a next visit,1
845,thanks a lot for having us here we a family of and had rooms close to each other they were big enough clean and breakfast was very very big buffet and well organized no hurry no rush the staff was very friendly and helpfull we even got a fridge when we asked for it the hotel is located near to a big station where you get all the you need,1
846,the ashling is a nice hotel with a convenient location close to the guinness factory and easily accessible by the tram system the staff were great and the rooms were fine buffet breakfast is typical irish fare and reasonably priced coffee was not great but i am a coffee snob so do pay attention to that if you not fussed about your coffee,1
847,we stayed at ashling hotel for a total of three nights over the course of a week and had an amazing stay we arrived on an early morning flight that landed at am and were fortunate that when we reached the hotel there was a room ready we were really only expecting to be able to store our luggage until check in time but being able to check in early and have a made a huge impact on our trip we are incredibly grateful we stayed in two different rooms because we traveled outside of dublin for a few days and then returned both rooms were amazing and outfitted nicely we especially enjoyed the complimentary shortbread cookies we ate at the restaurant twice and found the service very quick and really enjoyed our meals what really set the ashling apart for us was the level of service and the amazing staff on our last day we decided not to have the room cleaned and left the do not disturb tag on the door we were pleasantly surprised when a bag of fresh towels toiletries coffee and even complimentary cookies was left at our door the front desk staff were always warm and personable and gave us suggestions for sites we might want to check out we found the location of the hotel to be perfect for our needs as others have mentioned it is right next to a luas stop making travel other sites convenient although we found that most,1
848,we stopped for nights days and the hotel was fantastic either a walk down the river or an easy stop tram ride to the centre the room was clean and spacious with a bed the staff were all really friend and the reception very helpful and always smiling but to top all this was the breakfast one of the best breakfast menus i have seen even down to a pancake making our trip thank you and see you again soon,1
849,the staff were very welcoming at the ashling hotel the room was nice and clean and the size of the room was typical for a city hotel the location was great and we were able to walk everywhere we stayed nights and we had a very early check out the day we were leaving and they packed us a breakfast bag to go since we would be missing the breakfast that morning so very kind,1
850,great friendly staff and service could not be better really first class operation outstanding service rooms comfortable and clean transportation right outside their doors short trip into heart of city,1
851,great breakfast nice lounge friendly staff clean rooms love the cookies every morning we had a chance to meet family and we had plenty of room with about of usall needed directions and the front girls mapped out the location for us thank you we found also are thankful that we were able to bring our luggage down to the garage and get it weighed before we went to the airport,1
852,i stayed here for one night after a long haul flight and was so pleased that my room was ready when i arrived at so i could have a room was spacious and immaculate breakfast was luas tram runs past the hotel and it just a few minutes into the city and all the attractions of also right near heuston recommended,1
853,we stayed one night at the ashling our room was quiet and comfortable the breakfast buffet was very nice the staff was friendly and helpful we had a problem getting our rental car and they were quite accommodating about letting us have a late checkout,1
854,this is the best hotel i ever been in the service is great reception staff especially are very welcoming friendly and knowledgeable our room was ideal well laid out well serviced and comfortable and very location suited us very well being close to heuston railway station phoenix park museum of modern art national museum kilmainham gaol guinness brewery transport to other areas is easy an excellent taxi service and luas tram service on the doorstep breakfast is an experience in itself the menu covers items,1
855,for me walking into the ashling hotel is like walking into a country hotel you get that warm welcoming feeling its in a quieter part of the city beside huston station the general manager alen can be seen early in the morning welcoming his guests walking the property checking everything is set up for the days business ahead and greeting people as he goes the management team have their briefings and you can see they are happy in their work there is always great banter amongst them its a home from home with in the bar lounge area with the lovely couches and pleasant service is always friendly and polite and the team get to know their regulars the food is good with bar food restaurant available they have a great mix of business regulars individuals groups and corporate its a super location to meet friends or business people with the luas outside the door,1
856,very nice hotel that worked well for our family teenage boys family room had a double and single beds nice restaurant with large breakfast buffet right down the street from phoenix park and an easy min walk to the guinness factory and not much further to the kilmainham gaol about a minute walk to the temple bar area along the river and across the bridge two good pubs ryan and nancy hands a minute away it also right next to the hop off bus stop would stay again,1
857,beautifully appointed hotel located on the river just across from heuston station do let the outside fool you inside this hotel is a gem the extra friendly staff provided maps directions and tips to make our four day stay in dublin a delight in addition to walking to the city center we were able to catch the tram and the local bus both run right by the hotel to wherever we wanted to visit the full buffet breakfast served in the dining room every morning was an amazing value and a great way to start the day and we returned each evening to a soft clean bed in a quiet room to rest up for another adventure in dublin,1
859,very helpful staff who had the room organised exactly as required and were very helpful in any requests that we had special thanks to joao silva for the great work would highly recommend to any organisations looking to host an event,1
860,we spent two nights here at the beginning of july after flying in from the usa the location is close enough to the center of dublin which can be reached by about a minute walk along the river or by taking the light rail system luas which takes you along the north side of the river to many sights a great staff and modern hotel facility i would stay here again when back in dublin it is a great value for the euro,1
861,my husband and i stayed in this hotel for nights it was very clean and comfortable it was in a great location very easy access to public transportation it felt very safe and i had a great trip dublin is a beautiful city i highly recommend this hotel,1
862,excellent night stay everyone at the hotel helpful and pleasant the hotel is very clean the good thing is you can pay as you go for breakfast and in the bar so you have no nasty surprises at the end of your stay it is ideally situated if you what to be just out of the city because the transport links are great you have the luas airport express bus both outside heuston rail station along with other services to get into temple bar and beyond the zoo phoenix park are a min walk from the hotel you can also catch the hop on hop off bus from front door,1
863,although the hotel looked nice from the outside the inside was beautiful it felt very luxurious we had a superior king room overlooking the guinness room was huge but it was clean and comfortable the bar bar staff were great huge comfy sofa to sit on attentive bar booked the hotel restaurant for our night it looked lovely it was advertised as a candlelit dinner but in reality was a tealight on the table with fairly bright overhead lights despite the opulent surroundings there was very little atmosphere though the waiting staff that night were downright miserable we wished we had stayed in the bar to eat breakfast was euro for a full cooked buffet a great base for dublin minute walk to the guinness storehouse about the same to dublin zoo the tram is a minute walk away that will take you in to the temple bar area took about minutes cost to reach from the airport too just take the airlink from outside the terminal it a minute walk from the last stop at heuston station for a euro return highly recommended,1
864,we love this hotel the room is beautiful spacious and cozy the staff is incredible kind and accommodating the morning breakfast is served for a good chunk of time in the and is absolutely delicious the room service food was also very good we would book this place over and over again,1
865,fantastic location if travelling by train close to luas also room was amazing overlooking the city staff friendly and available to fulfil all requests luggage can be stored and collected at a later time after checkout time,1
866,let me start by saying we booked this hotel through a service and had heard wonderful things about it we were disappointed in the reception the manager was not very helpful the main restaurant of this hotel was not open on sundays for guest which was is problem as there were no restaurants close by the lounge though was open and so crowded you could not get a seat but the staff in the lounge especially maria were outstanding the food was good as was the service i do understand how the food could be so good in the lounge but the restaurant was very bland and everything tasted the same no matter what you ordered the room staff left a lot to be desired also the bed was made but that was all they did we stayed here a week but was tempted to change hotels we were book here again,0
867,i booked this hotel well in advanced back in march as i started organising my partners surprise birthday the service from the very start was incredible unfortunately my partner was very well the day we arrived and had an early flight i phoned the hotel when we landed to see whether we were able to check in any earlier than the usual at half they said our room was ready and once we turn up we can check in straight away this was perfect for us and allowed my partner to get the rest he needed before the weekend properly started on the initial reservation i had told them the occasion for our trip and requested a higher floor in the hope of better views and that was exactly what we got we had a welcome letter birthday card and some chocolates in the room on arrival we ordered some room service on friday and shared a burger between the two of us that value for money was excellent and was plenty for us to share we stayed nights and have got a single complaint the hotel was quiet clean and in walking distance to the tram which then took mins to get into the town centre very impressed and would be returning to the hotel on our next visit to dublin,1
868,stayed there for days on a vacation staff were great really close to heuston station tram stops and busses we did not want to stay in the temple bar area as others have told us that is noisy and super expensive so we decided to try this location i think we made the right choice the only downside to the location is that there is limited restaurants close by and the restaurants on the hotel are in my opinion over priced with too small of a menu although the food tasted pretty good i would go back,1
869,the hotel was beautiful i really liked how it was easy to print your boarding passes in the lobby across from the elevators the rooms were really nice and clean the beds were comfortable also if you walk across the street its really close to the public transportation its a couple stops before you in the center of dublin for shopping,1
870,chick was fast and chick in staff were lovely to deal with and it was a room with view of looing dublin city the food was the very good the breakfast was lovely and the chef and the hot food counter and the staff great to talk to the bar staff were love to deal with and hotel had high stander star serves located in huston train station and the tram red line and the city centre,1
871,i selected this hotel because of its close proximity to the train station it does look wonderful from the outside but do be fooled it well kept and comfortable and our room was very nice the price was quite reasonable we were able to check in a little early which was great and the process was efficient we walked to the center of dublin which took about minutes i stay here again for sure,1
872,my family and i stayed here for a total of nights during our trip to ireland we completely enjoyed our stay here we had a triple room and it was very spacious and clean the breakfast has a variety of hot and cold items enough for everyone the location could not be beat we walked into the city with no problem we did not use the tram line but it was very close and would have been another good option we would definitely visit again if we are ever in dublin,1
873,stayed here for one night from work very friendly staff and welcoming and helpful which is what you need on arrival rooms are lovely specious and beds are comfy breakfast with the most amazing variety of food and quick service too also smiling faces all around even tho breakfast starts at that was very helpful as if you need to catch an early train like me you can still have full breakfast perfect,1
874,i had the opportunity to spend an additional five nights in dublin this past july my stay at the ashling hotel was exceptional it is close to all forms of transportation yet it is just outside the hustle and bustle of the city center which made for a quiet stay the room was large and well lit the bathroom was impressive with its separate shower and large soaking tub the staff were more than friendly upon my arrival every employee that i met throughout my stay was helpful pleasant very professional and made my stay that much more special room service was very prompt and the food was fresh and hot the breakfast buffet had so many options to choose from which drew you to it every morning i will definitely stay here again on my next visit to dublin and i highly recommend it to others,1
875,very close to the train station which is an easy taxi or shuttle from the airport our room was very spacious with a sliding door and small patio overlooking the river and guiness factory about a mile away the staff was friendly and ion i think that is how it is spelled who checked us in was so friendly professional and accommodating which was such a nice way to start our vacation especially since we flew all night and were exhausted he got us in our room a little early too which was a nice surprise,1
876,as someone who travels extensively i feel that i can compete hotel prices and ireland is by far one of the most expensive places to stay that said i looked on the internet read a lot of tripadvisor reviews and choose the ashling hotel in price ranges i would say it above middle it a great hotel it not centrally situated but from the city centre it a few stops on the tram it opposite the main train station personally i hopped on to the sightseeing bus as it was en route the hotel was clean modern with friendly staff and a great buzz as you enter the lobby check in with very easy and all of my questions answered by the staff my room was a single one which i was very happy with it was a great size modern tasteful decor with a large size bathroom with great toiletries and just the best irish tea and coffee available in the room this hotel would have had a five stars however the breakfast let it down as a vegan the options available were very and basic nobody wants to eat dry tasteless crackers any more as when there so much amazing vegan available i could eat any of the cooked breakfast options and they been cooked in animal fat and i found the chef to be most unhelpful and not even open to offer me any alternatives when i was checking out i did mention this and they did,1
877,this hotel is very comfortable and just across the road from hueston station the luas stops outside and takes you into the city centre they will hold your luggage if you are on a day trip and want to go see the sights very close to the zoo breakfast was excellent catering for all diets soya milk beside regular milk we didnt have to ask for it overall a good hotel to stay in they also accommodated us on an early check in,1
878,had a week here staff excellent could have been more helpful room was lovely had rooms both excellent left a note to ask for more tea bags as we did want coffee lady left us extra the staff in the bar was very helpful especially robbie all i can say is lovely hotel with lovely staff and ca ask for more would go again,1
879,from the start when ian checked us in to when we left the stay was perfect we were there for nights in july and i would definitely stay here again the rooms are beautiful and well are a lot of great pubs restaurants down the street also,1
880,placed right off the river liffey tram station and near the guinness storehouse the location is ideal easy stroll down to the temple bar area as well rooms are great spacious and lovely reception greeted us well and although our room was not ready they were able to get us checked in so that when we returned from our first day full of jet lag we could just grab our keys and head to the room baggage storage available and safe,1
881,once again another great stay at the ashling from our first contact st the reception to checking out two days later every member of staff was friendly pleasant and super efficient the breakfast choices were as on previous occasions excellent the hotel is very convenient for heuston station and the airport express service as well as local buses and the lucas thank you to all concerned and we will be back in november if not before,1
882,we went there for a short break for my partners birthday there was a great communication from the airport to the hotel and to any other part of dublin via public service breakfast was amazing with a great variety of both cold and hot food staff were very helpful and would be always there to assist our room was spotless throughout our visit the only thing that could be improved was outside noise as we have had a front view room and we could hear outside noises overall i highly recommend this hotel to anyone who would like to visit dublin but does want to be right in the city centre,1
883,this hotel was nice enough good location for the tram line and bus route from the airport hotel had decent enough standards what was exceptional though was being greeted by the man kevin what a character great banter and so helpful louise at the bar was also very kind and helpful in summary a good hotel made great by the people who work there,1
884,very nice hotel the included breakfast buffet was exceptional the food in the lounge was very good and the service was good we discovered early in our weeks of traveling ireland that the weather is such that air conditioning is rare none of the star hotels we booked had air hotel is at the outer edges of downtown so it is quieter than the downtown hotels we arrived the day of the concert so the city was very busy and crowded it is close to the guiness factory and only a minute walk to the heart of downtown,1
885,paid per night for a room with poorly designed bathroom causing lake on bathroom floor every time showered this is causing mold and mildew on door molding plus the ceiling over sleep area is peeling and moldy shame on management for allowing guests to spend good money to be put in these type of accommodations managment solution was an insult refunded do not stay here see photos,0
886,my boyfriend and i where very unsure on where to stay in dublin we came across this hotel in our research and thought it would do rightly it was a very good choice to say the least the room was so spacious a lot more space than many other hotels we have stayed at the rooms were very modern and had many accessories the little things such as the fan the iron and the complementary bottles of water came in handy during our stay the wifi connection throughout the hotel was very good and we were both able to browse from our room but when we had difficulty booking our tickets for day trips etc online we were able to make use of the hotels computers which are located in the lobby the staff were simply fantastic so helpful when we wanted to know how to get here and there and gave us ideas on different activities to do throughout the day we did have an evening meal in the hotel but the breakfast was the best i have ever had in a hotel the location of the hotel was great min walk from the stop and in mins we were in dublin city centre for a little of i would definitely recommend this hotel for couples families and individuals as it caters for everyone,1
887,when in dublin several times a year the ashling is my first choice it well located for museums tourist attractions and transportation needs directly across from heuston station and minutes from connolly station train connections are easy the luas is also proximate for sightseeing in dublin various hop on hop off tours are easily accessed from the hotel it a scenic walk along the liffey to street from grafton street trinity college book of kells the national museum of archaeology and newly reopened national gallery are just a few blocks away hotel amenities meet or exceed expectations rooms are lovely and comfortable staff friendly and helpful dining delicious especially the full irish breakfast buffet over the years it has not disappointed and continues to serve as a reliable and comfortable home base in dublin,1
889,business and pleasure trip to dublin with my wife her sister and our brother in law as we had planned to scatter the girls mothers ashes back in the fair city in which she was born i had a few messages backwards and forwards with the hotel before we left they were very helpful indeed greeted with excited smiles and real honest interest in our business and when we told them about mum the young irish lady shed a tear sorry the rooms were excellent the food was superb and overall we had the most amazing stay and a great experience it being a family run hotel makes all the difference staff more than helpful and genuinely concerned about our wellbeing throughout our stay i ca see us staying anywhere else next year being on business as well as pleasure i need fairly fast internet and the ashling hotel has fibre i was dow loading at around and uploading about which was a real bonus on top of everything else i do usually pick out members of staff however on this occasion i really do have to mention silvana erin they were magnificent and a real credit to the hotel i would have them in my team in a heart beat thanks to all the staff for an unforgettable stay sizzerals,1
890,we really enjoyed our stay at the ashling hotel the location was perfect for getting around dublin right across the river from heuston train station and between luas stops loads of sites were walkable from the hotel including the guinness storehouse jameson and several museums the hotel itself is really lovely spotless guest room charming public spaces and an engaging staff we happily stay again upon a return to the city,1
891,our check in set the tone for our stay in greeted is with a huge smile and a warm much needed welcome after our overnight flight with no sleep it was just the arrival we room was huge with the largest bath i seen in a room soaking tub and large shower with double the heavy drapes we had lots of windows corner room with a large service was fast and everything arrived hot and tasted very walk to transportation train station and light rail across the street all of the sites less than a minute leisurely be back next time we in dublin,1
892,absolutely lovely hotel rooms are great and very comfortable hairdryer iron ironing board in room and refreshments tea coffee biscuits bottles of water replenished daily food very nice drinks cost the same as in most of the bars location was perfect quiet as away from main area however the luas tram runs in front of the hotel and the bus station and train station are a minute walk over the road taxi also opposite distance to attractions such as kilmainham gaol guinness storehouse and dublin zoo there a smoking corner at the back of the hotel within the car parking area staff were all very warm and friendly nothing was too much trouble ate a couple of evenings in the bar area good quality food and there a restaurant too if you want a meal that a bit more upper park area opposite the front of hotel where it nice to sit by the water i highly recommend this hotel and will stay again when i return to dublin,1
893,we spent two nights in this hotel i was centrally located near the heuston train station which was important for us as we were traveling to galway during our trip you can also catch the luas dublin rail train at the heuston station as well this hotel was some what dated but that did not bother us much the only drawback we had was that there was no air conditioner or fans just to circulate air we had a family room which was a interesting because my husband and i slept on a double bed in the middle of the room with our kids on the sides of us on twin beds the hotel is located west of the main dublin area but it is only a min walk or a luas ride this hotel was located in a more residential area and had limited pubs and restaurants in the neighborhood the staff was very friendly and helpful and the hotel had a large area i can not talk about the hotel restaurant as we did not eat there overall we had a nice stay rooms were clean and safe,1
894,ashling hotel was a pleasant surprise location was key for train tram and bus travel staff was very accommodating great breakfast offerings lounge is comfortable and inviting will stay here again,1
895,ashling hotel in dublin was a nice place to stay during the vacation the hotel is not located in the best possible place but you can relatively easily walk to the city center approx kilometres is very near the zoo and beautiful phoenix can warmly recommend the full irish breakfast buffet person family room was good for four persons and the room was well cleaned every personnel in the reception was very helpful while i needed to visit a physician and to get some advice the only thing that i was missing was the gym fitness could i visit this hotel again yes definitely with the good memories of tasty breakfast,1
896,beautiful hotel for two night stay in dublin with friends our person room was comfortable with all the amenities the service was great in both the hotel and their restaurants the wifi worked great my only complaint is the location is not ideal it is close to heuston train station but we were really using it it is a long walk or a euro cab ride to get to many places of interest if it was just a little closer to downtown it would be perfect,1
897,when you look online you see so many different properties and it is hard to tell what is what but this place is amazing first of all it is close to everything very close it is right beside the river and the room was huge comfy bed gigantic bathroom with two sinks and both tub and shower this bathroom was bigger than my college apartment then the lounge was so stylish and comfortable and the food and drinks were great breakfast was large and all encompassing and the person running the front of the restaurant i think her name was savannah had a bubbly personality and stayed cool under pressure she was very impressive overall a great stay highly recommended,1
