date,hotelLocation,hotelName,hotelStars,hotelUrl,review,score,title,url,userId
"July 10, 2017","Santa Ana 25, 08002 Barcelona, Spain"," Hotel Cortes ",2.0,https://www.tripadvisor.com/Hotel_Review-g187497-d208595-Reviews-Hotel_Cortes-Barcelona_Catalonia.html,"This is a really nice hotel located in a perfect location just off La Rambla. The staff were all lovely with really lots of useful information available. My room was small but well furnished with some nice touches including a welcome basket. The only thing lacking was the absence of electrical power sockets. My travelling companion and I both like to charge our devices and this was not easy. The rooms were very clean and well maintained with good wifi and hot water. Breakfast was also good for the money and the barista making fresh coffee was really nice. Some more high fibre cereal would have been good but the yoghurts and croissants were really nice. I would definitely recommend this hotel to anyone looking for a good value, centrally located hotel for a reasonable price.",4,Lovely hotel with great location,https://www.tripadvisor.com/ShowUserReviews-g187497-d208595-r500415389-Hotel_Cortes-Barcelona_Catalonia.html,ArgentineTango
"August 1, 2017","Santa Ana 25, 08002 Barcelona, Spain"," Hotel Cortes ",2.0,https://www.tripadvisor.com/Hotel_Review-g187497-d208595-Reviews-Hotel_Cortes-Barcelona_Catalonia.html,"This hotel is situated in a lane that leads to La Ramlas. Our second floor room was spacious and accommodates 3. It had a bar fridge and a lovely snack basket (chips, juice). The bathroom was clean and spacious. Toiletries were provided. The breakfast was excellent. At the end of the lane, you have access to taxis, buses and the metro. About 2 minutes away is the ""hop-on hop-off tour buses. (It is cheaper to book for 2 days). We booked for 3 days as there was so much to see and we still have not seen it all. Across the park was the airport shuttle bus-stop. The pedestrian walkway was always busy with tourists as there are many top brand and local shopshere. Also lots of restaurants - we were spoilt for choice. Shops and restaurants are open till late. Many theatres in the area - Spanish dancing. At the other end of La Ramblas is the sea. We would love to return and stay in the same area.",5,CENTRAL LOCATION,https://www.tripadvisor.com/ShowUserReviews-g187497-d208595-r507723092-Hotel_Cortes-Barcelona_Catalonia.html,Arbel2006
"July 2, 2017","Napols, 116, 08013 Barcelona, Spain"," Aparthotel Napols ",2.0,https://www.tripadvisor.com/Hotel_Review-g187497-d503272-Reviews-Aparthotel_Napols-Barcelona_Catalonia.html,It was a sisters trip with our sons. The location ok but quite far from tbe beach. Neat and clean but kitchen very less equipped. It does not have hand blender mixture or toaster. Secondly only 1 bathroom a d that also old fashioned amongst 2 bedrooms. Also no iron and ironing board. T v alao very small.,3,Good but missibg on many amenities,https://www.tripadvisor.com/ShowUserReviews-g187497-d503272-r497926217-Aparthotel_Napols-Barcelona_Catalonia.html,NIKITAMEHTA1102
"July 14, 2017","Napols, 116, 08013 Barcelona, Spain"," Aparthotel Napols ",2.0,https://www.tripadvisor.com/Hotel_Review-g187497-d503272-Reviews-Aparthotel_Napols-Barcelona_Catalonia.html,"Aparthotel Is in great location, close to Sagrada Família, close to old city center but that's probably all good what I can say about it. AC Is very noisy, water leaking in the toilet and make nois too. You can here almost everything what Is going on in the apartment next to you and on the floors. Kitchen poorly equiped.",3,Ok,https://www.tripadvisor.com/ShowUserReviews-g187497-d503272-r501922923-Aparthotel_Napols-Barcelona_Catalonia.html,tunaewa
"July 7, 2017","Calle Muntaner 2, 08011 Barcelona, Spain"," Hotel Acta Splendid ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d227463-Reviews-Hotel_Acta_Splendid-Barcelona_Catalonia.html,"Great location, new and clean rooms, great hospitality, lovely and caring employees... just a little bit small rooms but it didn't bother us. Very good restaurants around, you could walk lots of places",5,"Location, location, location",https://www.tripadvisor.com/ShowUserReviews-g187497-d227463-r499426302-Hotel_Acta_Splendid-Barcelona_Catalonia.html,SinemGRD
"July 20, 2017","Calle Muntaner 2, 08011 Barcelona, Spain"," Hotel Acta Splendid ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d227463-Reviews-Hotel_Acta_Splendid-Barcelona_Catalonia.html,"Me and my 2 friends stayed here for 2 nights and we left booking to the last minute so when we came into Barcelona we had absolutely nothing booked. Lucky we quickly found this hotel through booking.com and for us it was a little expensive (compared to staying in hostels) but it was such a nice hotel! The staff were so lovely, helpful and it was very clean and quant. The beds were so comfy and the bathrooms were really nice, they had a huge wardrobe as well with mirrors. I think it was central to most things although we struggled in Barcelona because it's all so busy and it's hard to find your way around. I would definitely stay here again, we didn't get to try the breaky but then again we didn't want to pay for it either. Also the laundry prices are way too expensive. But all in all, we had a great experience at this hotel ! Thank you to all the lovely staff",4,Europe trip ,https://www.tripadvisor.com/ShowUserReviews-g187497-d227463-r503803345-Hotel_Acta_Splendid-Barcelona_Catalonia.html,GWils95
"July 27, 2017","Calle Muntaner 2, 08011 Barcelona, Spain"," Hotel Acta Splendid ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d227463-Reviews-Hotel_Acta_Splendid-Barcelona_Catalonia.html,"Our family of four adults stayed in Barcelona from 7/18-7/23 and were pleasantly surprised with the hotel accommodations. We found the hotel staff very helpful with answering all of our questions about getting around, where to exchange money, where to find a lavanderia (laundromat), etc. The hotel has good security since the front desk staff will let you in and out. If they need to step away, they will return quickly. We had a family room with four single beds. The room had TV with a few American channels, the bathroom was very large and the air conditioning fantastic. We could not have been more pleased with the location and the fact the street was quiet (at least for us since we had an interior room). My thanks again to the hotel staff for their help, especially upon arrival after an all night flight. They offered to store the luggage, though we opted to use their lockers and pay 2 euro per locker for the day. We will stay there again if we return.",5,Great location and service!,https://www.tripadvisor.com/ShowUserReviews-g187497-d227463-r506155366-Hotel_Acta_Splendid-Barcelona_Catalonia.html,AlbaBL
"July 3, 2017","Rambla de Catalunya, 24, 08007 Barcelona, Spain"," Onix Rambla Hotel ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d489054-Reviews-Onix_Rambla_Hotel-Barcelona_Catalonia.html,This hotel is located on the extension of La Rambla so is very close to the main tourist location but far enough away to be safe and quiet. There are dozens of Tapas bars and restaurants along the street and lots of goods shopping very close. We were able to walk to both cathedrals and the water front from the hotel.,4,"Location, location, location",https://www.tripadvisor.com/ShowUserReviews-g187497-d489054-r498420749-Onix_Rambla_Hotel-Barcelona_Catalonia.html,burgwyn03
"July 30, 2017","Rambla de Catalunya, 24, 08007 Barcelona, Spain"," Onix Rambla Hotel ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d489054-Reviews-Onix_Rambla_Hotel-Barcelona_Catalonia.html,"The Ónix hotel has a very good location, you are in the center at walking distance to a lot of points of interest, but the hotel needs a facelift. The beds are not comfortable, the pillows are hard. The Ac makes a very loud noise. The closet smelled bad... could be amazing but they need to do a little work.",3,Great location old hotel,https://www.tripadvisor.com/ShowUserReviews-g187497-d489054-r506959877-Onix_Rambla_Hotel-Barcelona_Catalonia.html,Alii99
"July 6, 2017","Calle Corsega, 541-543, 08025 Barcelona, Spain"," Hotel Sagrada Familia ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d601289-Reviews-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,"One of these hotels that I have nothing to say about. It was OK. Bathroom - OK, unless it was quite old and shower worked from time to time, bedroom - OK but they didn't change the sheets. Street outside is pretty busy so take my advice - book rooms with windows directed to the inner yard. It's OK if you stay for one night but I wouldn't recommend stay here for long periods of time.",3,Mediocre,https://www.tripadvisor.com/ShowUserReviews-g187497-d601289-r499077940-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,Yp_Litt
"July 11, 2017","Calle Corsega, 541-543, 08025 Barcelona, Spain"," Hotel Sagrada Familia ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d601289-Reviews-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,"Nice friendly hotel, clean and comfortable.Great location for getting around Barcelona.Walking distance from the Segrada Familia.(5mins) local supermarkets, and bars and restaurants, and Metro witch is great for getting around.Breakfast is continental, and the same every morning.Most rooms have no balcony, this is an extra, and I wish I had payed for it, as the hotel has no pool, only a small sun terrace on the roof.The check in staff spoke English, and were helpful in helping us plan out trips.In Barcelona, not many people speak English.Would got back to this hotel for a weekend break.Good 3*",4,Great location for attractions,https://www.tripadvisor.com/ShowUserReviews-g187497-d601289-r500901123-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,James S
"July 13, 2017","Calle Corsega, 541-543, 08025 Barcelona, Spain"," Hotel Sagrada Familia ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d601289-Reviews-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,"The staff was excellent and welcoming the breakfast prices and food were very reasonable. But the hotel room it's self was less to be desired. The bed was uneven there was a slant on the right side so I kept having to push my self up to the middle of the bed. The room was pretty small, the walls were paper thin. We could hear the elevator going up and down every time some on entered. We had to kill several silver fishes, the bathtub/shower was not clean. The first night we spent there our house keeper never entered or cleaned the room and our neighbors where rude going in and out of their rooms slamming doors. We didn't get a good nights sleep to say the least. I know guest/neighbors is not really in the control of the hotel but I feel as if the hotel walls were thicker then maybe it wouldn't of kept us up at night . Needless to say we were disappointed sadly . Maybe there are better rooms else where in the facility but the room we got was horrible.",3,Great location but that's about it ,https://www.tripadvisor.com/ShowUserReviews-g187497-d601289-r501731720-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,ladoshie H
"July 23, 2017","Calle Corsega, 541-543, 08025 Barcelona, Spain"," Hotel Sagrada Familia ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d601289-Reviews-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,Worth a visit get a guide it's worth the extra we all thoroughly enjoyed our visit inside and out our guide from trivago was extremely knowledgable and answered many questions he seemed to know everything :),5,Interesting and stunning architecture,https://www.tripadvisor.com/ShowUserReviews-g187497-d601289-r504862332-Hotel_Sagrada_Familia-Barcelona_Catalonia.html,Karen W
"August 1, 2017","Avenida Icaria 195, 08005 Barcelona, Spain"," Hotel SB Icaria Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d498018-Reviews-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,Very comfortable hotel with all amenities. Food in restaurant and breakfasts excellent. Reception staff polite and knowledgeable particularly about local transport. Pool very clean and quiet. 2 stops on metro into Barcelona or a bus stops outside hotel. Big enough to accommodate groups without affecting couples and families.,4,Great hotel,https://www.tripadvisor.com/ShowUserReviews-g187497-d498018-r507893426-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,Debbie W
"July 27, 2017","Avenida Icaria 195, 08005 Barcelona, Spain"," Hotel SB Icaria Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d498018-Reviews-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,"They don't understand the difference of freezer and refregerater. When I was check in at midnight. I asked the staff to freezed the icepack that I brout form my home, because to make it cool to carry my sons eye medicine. But after four days when I checked out and asked them to bring it back. They give me a unfrozened icepack. When I complained they just said sorry. But now I'm really worry about the medicine. If you are travelling with a child who need special care, this hotel is not the right place. The staff of this hotel are lack of professionalism.",1,Never go again,https://www.tripadvisor.com/ShowUserReviews-g187497-d498018-r506210102-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,Minsuk Y
"July 31, 2017","Avenida Icaria 195, 08005 Barcelona, Spain"," Hotel SB Icaria Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d498018-Reviews-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,"The hotel is close to the beach, there is an area full of restaurants. It's also quite close to the Zoo (a bit further than the nearest Metro station). There is a bus line in the front street, that can take you directly to the Aquarium. Nice breakfast choices (ice cava was a novelty). Large room. For the rest of town, we had to use the Metro, which means 2 x ~1Km to walk. The line close by is not really well connected, which means you always had to switch somewhere. The view...well, if you see the sea it's ok, the sunrise was quite orange. Some of the buldings nearby look however depressing.",4,Depends on what you want from Barcelona,https://www.tripadvisor.com/ShowUserReviews-g187497-d498018-r507358334-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,Mihai1978
"August 4, 2017","Avenida Icaria 195, 08005 Barcelona, Spain"," Hotel SB Icaria Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d498018-Reviews-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,The staff are Friendly and couldn't help us enough but the breakfast menu was a bit overpriced apart from that it was a lovely hotel it was close to the beach and shops... I had a decent night sleep and really enjoyed my stay.,4,Lovely hotel,https://www.tripadvisor.com/ShowUserReviews-g187497-d498018-r508905062-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,Hayley R
"July 30, 2017","Ramon Turro 196-198, 08005 Barcelona, Spain"," Ilunion Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d1048732-Reviews-Ilunion_Barcelona-Barcelona_Catalonia.html,"Stayed with husband and son for a long weekend. Location is fab. Very close to beach and fab restaurants, cafes and bars a stones throw from the hotel. Due to recent surgery I have mobility issues so this was just perfect. We walked to beach and picked up tour bus which allowed us to see Barcelona without much walking. Pool is small but sufficient for our needs. No pool bar but plenty of supermarkets round about to buy your own drinks etc that you can have at pool. No towels either so most people used towels from their room. Didn't have breakfast in the hotel as plenty of places round about to try. Rooms are a good size and very clean. Air conditioning very effective. Perfect location for us and we will definitely return.",5,Great Location,https://www.tripadvisor.com/ShowUserReviews-g187497-d1048732-r507081192-Ilunion_Barcelona-Barcelona_Catalonia.html,Portersontour
"August 1, 2017","Avenida Icaria 195, 08005 Barcelona, Spain"," Hotel SB Icaria Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d498018-Reviews-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,"Almost everything was good , the desk and the room service was excellent, I think the breakfast was over priced unless you wanted to gorge yourself. we had breakfast at a little bar, Mar i Costa.in the cetre ville plaza, ham omelette, toast, coffee,jam. 7.25 euro each. salads were great, deserts not so good. tirimisu, nothing like, came out of freezer still frozen in middle.can not comment on the pool or fitness centre as we travelled from Canada and we do not want to lounge next to a pool when the beach is 5 mins away",4,Brians review,https://www.tripadvisor.com/ShowUserReviews-g187497-d498018-r507905293-Hotel_SB_Icaria_Barcelona-Barcelona_Catalonia.html,bfoster211
"July 31, 2017","Ramon Turro 196-198, 08005 Barcelona, Spain"," Ilunion Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d1048732-Reviews-Ilunion_Barcelona-Barcelona_Catalonia.html,"We enjoyed our 2 days stay at Ilunion Barcelona in the heart of Poblenou. The streets around the hotel have a quiet provincial atmosphere as the whole area. Its location is very convenient. A 10 minutes walk took us to the popular Playa del Bogatell on one side and to the lively Rambla del Poblenou on the other. And it's only 3 blocks to Llacuna metro station where we could easily reach the city centre. We also found a taxi stand just opposite of the hotel to go to the airport.Ilunion is modern clean relatively recent with a design decor. Lobby is spacious and stylish. Amenities and services were suitable, staff was efficient. We used the business center but neither the gym nor the pool. We ran away from the breakfast hall looking like a shopping mall cafeteria. Our room was large bright functional silent with comfy beds including the extra cot.How much it costs has varied from day to day, one night was quite expensive.",4,Convenient and comfortable hotel,https://www.tripadvisor.com/ShowUserReviews-g187497-d1048732-r507319282-Ilunion_Barcelona-Barcelona_Catalonia.html,Christophe M
"August 1, 2017","Ramon Turro 196-198, 08005 Barcelona, Spain"," Ilunion Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d1048732-Reviews-Ilunion_Barcelona-Barcelona_Catalonia.html,"We stayed there 10 nights 11 days A 10 mint walk from the beach there a ling street right on the corner 2 mint walk filled with bars and resturants (even halal food is available) there are also small spas (nail and facial) a couple of supermarkets .Excellent location i cant say 10 mint walk from metro station everything you need is there also you're serrounded by bike shops .We used the taxi to city center because my grandma couldn't walk you oau around 8€ one way. 15 mints away by taxi.Bed are not comfy and if you book a triplet room they give you a( roll on / extra bed)They dont have rooms with 3 main beds and yes the rollon beds are even worse than thier main beds , if you have a back problem or care much about your sleep i dont recommend it , but there are many positives that makes me overlook the bed problem.Their cleaning staff arent very dedicated, tou have to tell them specifically to clean around the sink and to change tour bed covers. Even i saw the cleaning lady taking the bed civer from the room facing our and putting in our room instead of getting a new one.They have little staff if you want something you need to go down get it youself most of the time , even the bags we mived them by ourselves. They do keep your bags after checkout for free.Very friendly staff I must say always smiling . They don't have a tourists office but they try to help as much as possible.They offered us a wheelchair free of charge for my grandma and when we thanked them by a small present they have us free cake and sweets I Wwould thank (Mrs.Nuira) most helpfull of all for her kindness . She has definitely a good impact on your hotel and she gives the guests with a positive impression.They offer breakfast but its not a continental one I think 15€ is too expensive for a cold breakfast , you have many bakeries 2 mint walk away so no need. They have a gym A pool on the roof but i didn't use it since the beach is nearby.",4,Very good,https://www.tripadvisor.com/ShowUserReviews-g187497-d1048732-r507760930-Ilunion_Barcelona-Barcelona_Catalonia.html,Mbamari
"July 7, 2017","C/ Castellnou 61, 08017 Barcelona, Spain"," Hotel Catalonia Castellnou ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d228546-Reviews-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,"The room is relatively small. The hotel is not centrally located, but it's very close to a subway stop. The breakfast is good and the staff is friendly. The wi-fi works terribly unless you are in the common areas.",3,Good stay in Barcelona,https://www.tripadvisor.com/ShowUserReviews-g187497-d228546-r499363781-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,F1254FHfrancescat
"August 1, 2017","Ramon Turro 196-198, 08005 Barcelona, Spain"," Ilunion Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d1048732-Reviews-Ilunion_Barcelona-Barcelona_Catalonia.html,"Nice hotel with spacious rooms, much larger than usually found in Barcelona. Location is great to go to the beach while still quiet because it is not too close to the hectic city center. We checked in late and Ariel was great - in fact all Front Desk staff was super friendly and helpful. We also enjoyed the buffet breakfast in the morning and the rooftop pool (which is a bit small but so cool). Definitely recommend!",5,Friendly Front Desk staff and spacious room,https://www.tripadvisor.com/ShowUserReviews-g187497-d1048732-r507812720-Ilunion_Barcelona-Barcelona_Catalonia.html,GaliaC
"July 10, 2017","C/ Castellnou 61, 08017 Barcelona, Spain"," Hotel Catalonia Castellnou ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d228546-Reviews-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,"Great location in a nice quiet area. Close to Metro, and other transportation. 15 minutes walk to big shopping centre/ mall. Very friendly staff and always helpfull. Brekfasthall kind of small and very little space.",4,Barcelona,https://www.tripadvisor.com/ShowUserReviews-g187497-d228546-r500607101-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,joerngeorgm
"July 10, 2017","C/ Castellnou 61, 08017 Barcelona, Spain"," Hotel Catalonia Castellnou ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d228546-Reviews-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,Was very impressed with the room size and what it had to offer including mini bar and a balcony. The service the staff provided was spot on and could not fault anything they did. I would definitely come back,5,Value for money,https://www.tripadvisor.com/ShowUserReviews-g187497-d228546-r500352141-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,Danny S
"August 3, 2017","Ramon Turro 196-198, 08005 Barcelona, Spain"," Ilunion Barcelona ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d1048732-Reviews-Ilunion_Barcelona-Barcelona_Catalonia.html,"I stayed here in may 2016, only remembered now to do the review as I was looking up other places in Barcelona as I am going again next week.. Stayed here with a friend and as soon as we got out of the taxi when we arrived at the hotel there was an over powering smell of sewage..not the hotels fault but just pointing it out.. Nice, clean hotel and good breakfast options.Beds were so hard.One of the days in the late afternoon I had a bad migraine I tried having a nap before dinner and the room next door to us had music on full blast with their doors open! Couldn't sleep or even hear myself think, I phoned down to reception to ask if they could ask the guest to turn the music down a little, which they didn't, as we were leaving the hotel to go to dinner I complained again about the music at reception where the receptionist just laughed at me and said they could play music if they wanted! As a paying guest like everyone else our comfort and every other guest should be a priority. Also the cleaner took our spare room key from our room while we were at the pool and when I confronted her she reluctantly gave it back to me, it made me a little uneasy as to why she would take our room key?! Security at this hotel isn't the best.The hotel is a short enough distance to the beach, and there is a lovely little bar/restaurant around the corner called 'Fabrik'.I've been to Barcelona a few times but I wouldn't stay here again only on the basis of the staff make you feel like you are not wanted.",2,Not the beat,https://www.tripadvisor.com/ShowUserReviews-g187497-d1048732-r508367852-Ilunion_Barcelona-Barcelona_Catalonia.html,Claireacd
"July 9, 2017","08011, 08011 Barcelona, Spain"," Barcelona Century Hotel ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d234566-Reviews-Barcelona_Century_Hotel-Barcelona_Catalonia.html,I liked this hotel.it is near the city center and the subway station.the room was very clean and nice.the bathroom was clean and modern.the breaksfast was very good(international buffet).i stayed 3 nights,5,Very good,https://www.tripadvisor.com/ShowUserReviews-g187497-d234566-r500120783-Barcelona_Century_Hotel-Barcelona_Catalonia.html,alina_alinush
"July 21, 2017","08011, 08011 Barcelona, Spain"," Barcelona Century Hotel ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d234566-Reviews-Barcelona_Century_Hotel-Barcelona_Catalonia.html,"This is a good budget hotel. The room was clean and functional, the bed was comfortable and the staff were pleasant and kindly looked after our bags for several hours after checkout. It is also well located, fairly close to two metro stations. We decided the breakfast was too expensive to justify. The one thing to be aware of is the traffic noise in street facing rooms as the hotel is on a very busy street. Barcelona has more than its fair share of crazy drivers and they thrash around at ridiculous speed, including on ear piercing mopeds. This starts as early as 7am; I know that as I was woken by them at around that time in our third floor room. If you are anything other than a very solid sleeper and are in an aforementioned street facing room, please remember your earplugs!",4,A good hotel...but be aware of the traffic noise.,https://www.tripadvisor.com/ShowUserReviews-g187497-d234566-r504329854-Barcelona_Century_Hotel-Barcelona_Catalonia.html,alphazulu123
"July 10, 2017","C/ Castellnou 61, 08017 Barcelona, Spain"," Hotel Catalonia Castellnou ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d228546-Reviews-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,"Very clean, nice and safe area, many cafes, shops around, not too close to the center but transport makes it easy. Helpful staff, nice sleep, quiet at night. We got the information we needed for nightlife, called a cab for us when we asked. Separate room to guard our luggage before the flight.",5,Pleasant stay in July 2017,https://www.tripadvisor.com/ShowUserReviews-g187497-d228546-r500408602-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,mpapani
"July 24, 2017","C/ Castellnou 61, 08017 Barcelona, Spain"," Hotel Catalonia Castellnou ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d228546-Reviews-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,"We stayed here at very short notice and we were made very welcome by the excellent reception staff. The room was of a high quality, perfectly clean and the bed very comfortable. It is a good place to stay should you be in this area of the city, an dis a short walk from good bars and restaurants.",5,"Comfortable, pleasant hotel",https://www.tripadvisor.com/ShowUserReviews-g187497-d228546-r505008055-Hotel_Catalonia_Castellnou-Barcelona_Catalonia.html,pubreviewer
"July 9, 2017","Gravina 12, 08001 Barcelona, Spain"," Grupotel Gravina ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d232777-Reviews-Grupotel_Gravina-Barcelona_Catalonia.html,"We booked a family room and instead got a very tight room with no space for the 4 of us. We had paid for the extra spacious room but it turned out they had none.The room is stuffy as there is no circulation of air.The bathroom is small and floods with water after use.The reception has a strong smell that I can't quite place. It's like a damp room.The staff are fairly friendly The location was the only excellent thing as you could walk or commute with ease.I wouldn't stay there again though, at least not for the price they charge.",2,Excellent location but nothing else to write about,https://www.tripadvisor.com/ShowUserReviews-g187497-d232777-r499958180-Grupotel_Gravina-Barcelona_Catalonia.html,Njeri N
"July 9, 2017","Gravina 12, 08001 Barcelona, Spain"," Grupotel Gravina ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d232777-Reviews-Grupotel_Gravina-Barcelona_Catalonia.html,"The hotel located with many cafes, shops and metro nearby... however, the room doesn't match with the photos shown online. The room is old and small, a bit expensive for this size of room. I stayed 2 nights; the hair dyer is attached on the wall. And broken on the first night, the staff came up and tried to fix. But not success and do not have a spare one to borrow. I told them that I will go out early in the morning and hope it will be fix, or switch room or they need to buy a few hair dyer that is not attached to the wall.As expected, they cannot fulfil any of my suggestions.The check-out time is 12pm noon. The cleaner started knocking hard on my door at 10am and 11am; and woke me up twice. And they can't speak English, I have no idea what they want. It was scary! When I check-out, I complained to the front office, and suggest them to make some ""do not disturb"" sign and avoid this happen to any of the tourists. They mentioned the sign is on the desk, but not hanging on the door. And it was not in my room.",2,Disappointed with the hotel service ,https://www.tripadvisor.com/ShowUserReviews-g187497-d232777-r499922291-Grupotel_Gravina-Barcelona_Catalonia.html,MCMCMC5
"July 14, 2017","Gravina 12, 08001 Barcelona, Spain"," Grupotel Gravina ",3.0,https://www.tripadvisor.com/Hotel_Review-g187497-d232777-Reviews-Grupotel_Gravina-Barcelona_Catalonia.html,"This was a short break for myself and daughter booked through secret escapes. The hotel was very central, just a five minute walk from last rambla. The receptionist was very friendly and informative. Our room was small but clean. We followed instructions for the safety deposit box but couldn't get it to work. We see told it would be done the next day. Not ideal to carry your valuables around the city. Complimentary wine and glasses after use were left in the room for our entire stay, despite housekeeping every day. The lights in the bedroom stopped working after the first day. We were advised to play around with them until they worked! -They didn't. Then the bathroom ceiling leaked water from the upstairs room. Breakfast was varied and acceptable, but food remnants remained under the tables after tables were wiped. On our checkout, surprisingly, we weren't asked if we enjoyed our stay!!!!!",2,Lights out before bed,https://www.tripadvisor.com/ShowUserReviews-g187497-d232777-r501855231-Grupotel_Gravina-Barcelona_Catalonia.html,jillmccarthy2017
"July 28, 2017","Carrer Ausias March 34, 08010 Barcelona, Spain"," Room Mate Gerard ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d12211996-Reviews-Room_Mate_Gerard-Barcelona_Catalonia.html,"Two very tired teachers stayed here recently (23rd-27th July 2017) as a quick break away to start of the Summer holidays! The hotel could not have been better. Fab location (5-10 min walk to the main square) with help from the very friendly hotel staff who were on hand everyday (sorry!) to tell us the best places to visits and what to do in Barcelona. Our room was cleaned everyday and was very modern and ideal for us. We never wanted to leave! Thank you to all the staff for your help and guidance, we had the best holiday! Love Katie and Priya x",5,Outstanding hotel!,https://www.tripadvisor.com/ShowUserReviews-g187497-d12211996-r506534546-Room_Mate_Gerard-Barcelona_Catalonia.html,katiejdrury
"July 30, 2017","Carrer Ausias March 34, 08010 Barcelona, Spain"," Room Mate Gerard ",4.0,https://www.tripadvisor.com/Hotel_Review-g187497-d12211996-Reviews-Room_Mate_Gerard-Barcelona_Catalonia.html,"Wow a great hotel! If you are looking for somewhere smart but not in an ostentatious way then this is the hotel for you. Tucked away from the hustle and bustle but not too far to walk, in what we would describe as a trendy up and coming area. Modern, quirky and a great place to stay. We loved the feel of the hotel right from stepping of the pavement. Friendly, accommodating staff who spoke good English (sorry our Spanish was so bad!) Just the type of place you would want to be seen in. A lovely room with an amazing shower that I need in my life for 365 days of the year not the 4 we stayed. A hand written note welcoming us on arrival. The latest edition of a glossy fashion magazine to read on the desk. Bluetooth speakers, comfortable beds, controllable air conditioning, great lighting, a good choice of products for all those things you forgot to pack, good quality towels and linen. Lots of considered touches that we enjoyed. We would definitely stay again and recommend to friends. We are now looking to stay at another hotel in the chain for our next break. Good value for money too. We had a great stay thank you!",5,A wonderful short break,https://www.tripadvisor.com/ShowUserReviews-g187497-d12211996-r506991002-Room_Mate_Gerard-Barcelona_Catalonia.html,Wenywillow
